Day,Source Data,Year,Month,Extent 10^6 sq km
29,['/ecs/DP4/PM/NSIDC-0051.002/2022.07.29/NSIDC0051_SEAICE_PS_S25km_20220729_v2.0.nc'],2022,7,15.872
30,['/ecs/DP4/PM/NSIDC-0051.002/2022.07.30/NSIDC0051_SEAICE_PS_S25km_20220730_v2.0.nc'],2022,7,15.947
31,['/ecs/DP4/PM/NSIDC-0051.002/2022.07.31/NSIDC0051_SEAICE_PS_S25km_20220731_v2.0.nc'],2022,7,16.116
1,['/ecs/DP4/PM/NSIDC-0051.002/2022.08.01/NSIDC0051_SEAICE_PS_S25km_20220801_v2.0.nc'],2022,8,16.242
2,['/ecs/DP4/PM/NSIDC-0051.002/2022.08.02/NSIDC0051_SEAICE_PS_S25km_20220802_v2.0.nc'],2022,8,16.373
3,['/ecs/DP4/PM/NSIDC-0051.002/2022.08.03/NSIDC0051_SEAICE_PS_S25km_20220803_v2.0.nc'],2022,8,16.44
4,['/ecs/DP4/PM/NSIDC-0051.002/2022.08.04/NSIDC0051_SEAICE_PS_S25km_20220804_v2.0.nc'],2022,8,16.56
5,['/ecs/DP4/PM/NSIDC-0051.002/2022.08.05/NSIDC0051_SEAICE_PS_S25km_20220805_v2.0.nc'],2022,8,16.705
6,['/ecs/DP4/PM/NSIDC-0051.002/2022.08.06/NSIDC0051_SEAICE_PS_S25km_20220806_v2.0.nc'],2022,8,16.758
7,['/ecs/DP4/PM/NSIDC-0051.002/2022.08.07/NSIDC0051_SEAICE_PS_S25km_20220807_v2.0.nc'],2022,8,16.74
8,['/ecs/DP4/PM/NSIDC-0051.002/2022.08.08/NSIDC0051_SEAICE_PS_S25km_20220808_v2.0.nc'],2022,8,16.724
9,['/ecs/DP4/PM/NSIDC-0051.002/2022.08.09/NSIDC0051_SEAICE_PS_S25km_20220809_v2.0.nc'],2022,8,16.745
10,['/ecs/DP4/PM/NSIDC-0051.002/2022.08.10/NSIDC0051_SEAICE_PS_S25km_20220810_v2.0.nc'],2022,8,16.786
11,['/ecs/DP4/PM/NSIDC-0051.002/2022.08.11/NSIDC0051_SEAICE_PS_S25km_20220811_v2.0.nc'],2022,8,16.794
12,['/ecs/DP4/PM/NSIDC-0051.002/2022.08.12/NSIDC0051_SEAICE_PS_S25km_20220812_v2.0.nc'],2022,8,16.855
13,['/ecs/DP4/PM/NSIDC-0051.002/2022.08.13/NSIDC0051_SEAICE_PS_S25km_20220813_v2.0.nc'],2022,8,16.854
14,['/ecs/DP4/PM/NSIDC-0051.002/2022.08.14/NSIDC0051_SEAICE_PS_S25km_20220814_v2.0.nc'],2022,8,16.9
15,['/ecs/DP4/PM/NSIDC-0051.002/2022.08.15/NSIDC0051_SEAICE_PS_S25km_20220815_v2.0.nc'],2022,8,17.002
16,['/ecs/DP4/PM/NSIDC-0051.002/2022.08.16/NSIDC0051_SEAICE_PS_S25km_20220816_v2.0.nc'],2022,8,17.021
17,['/ecs/DP4/PM/NSIDC-0051.002/2022.08.17/NSIDC0051_SEAICE_PS_S25km_20220817_v2.0.nc'],2022,8,17.152
18,['/ecs/DP4/PM/NSIDC-0051.002/2022.08.18/NSIDC0051_SEAICE_PS_S25km_20220818_v2.0.nc'],2022,8,17.2
19,['/ecs/DP4/PM/NSIDC-0051.002/2022.08.19/NSIDC0051_SEAICE_PS_S25km_20220819_v2.0.nc'],2022,8,17.168
20,['/ecs/DP4/PM/NSIDC-0051.002/2022.08.20/NSIDC0051_SEAICE_PS_S25km_20220820_v2.0.nc'],2022,8,17.18
21,['/ecs/DP4/PM/NSIDC-0051.002/2022.08.21/NSIDC0051_SEAICE_PS_S25km_20220821_v2.0.nc'],2022,8,17.24
22,['/ecs/DP4/PM/NSIDC-0051.002/2022.08.22/NSIDC0051_SEAICE_PS_S25km_20220822_v2.0.nc'],2022,8,17.254
23,['/ecs/DP4/PM/NSIDC-0051.002/2022.08.23/NSIDC0051_SEAICE_PS_S25km_20220823_v2.0.nc'],2022,8,17.376
24,['/ecs/DP4/PM/NSIDC-0051.002/2022.08.24/NSIDC0051_SEAICE_PS_S25km_20220824_v2.0.nc'],2022,8,17.392
25,['/ecs/DP4/PM/NSIDC-0051.002/2022.08.25/NSIDC0051_SEAICE_PS_S25km_20220825_v2.0.nc'],2022,8,17.503
26,['/ecs/DP4/PM/NSIDC-0051.002/2022.08.26/NSIDC0051_SEAICE_PS_S25km_20220826_v2.0.nc'],2022,8,17.607
27,['/ecs/DP4/PM/NSIDC-0051.002/2022.08.27/NSIDC0051_SEAICE_PS_S25km_20220827_v2.0.nc'],2022,8,17.645
28,['/ecs/DP4/PM/NSIDC-0051.002/2022.08.28/NSIDC0051_SEAICE_PS_S25km_20220828_v2.0.nc'],2022,8,17.6
29,['/ecs/DP4/PM/NSIDC-0051.002/2022.08.29/NSIDC0051_SEAICE_PS_S25km_20220829_v2.0.nc'],2022,8,17.611
30,['/ecs/DP4/PM/NSIDC-0051.002/2022.08.30/NSIDC0051_SEAICE_PS_S25km_20220830_v2.0.nc'],2022,8,17.594
31,['/ecs/DP4/PM/NSIDC-0051.002/2022.08.31/NSIDC0051_SEAICE_PS_S25km_20220831_v2.0.nc'],2022,8,17.536
1,['/ecs/DP4/PM/NSIDC-0051.002/2022.09.01/NSIDC0051_SEAICE_PS_S25km_20220901_v2.0.nc'],2022,9,17.615
2,['/ecs/DP4/PM/NSIDC-0051.002/2022.09.02/NSIDC0051_SEAICE_PS_S25km_20220902_v2.0.nc'],2022,9,17.651
3,['/ecs/DP4/PM/NSIDC-0051.002/2022.09.03/NSIDC0051_SEAICE_PS_S25km_20220903_v2.0.nc'],2022,9,17.779
4,['/ecs/DP4/PM/NSIDC-0051.002/2022.09.04/NSIDC0051_SEAICE_PS_S25km_20220904_v2.0.nc'],2022,9,17.813
5,['/ecs/DP4/PM/NSIDC-0051.002/2022.09.05/NSIDC0051_SEAICE_PS_S25km_20220905_v2.0.nc'],2022,9,17.808
6,['/ecs/DP4/PM/NSIDC-0051.002/2022.09.06/NSIDC0051_SEAICE_PS_S25km_20220906_v2.0.nc'],2022,9,17.928
7,['/ecs/DP4/PM/NSIDC-0051.002/2022.09.07/NSIDC0051_SEAICE_PS_S25km_20220907_v2.0.nc'],2022,9,17.952
8,['/ecs/DP4/PM/NSIDC-0051.002/2022.09.08/NSIDC0051_SEAICE_PS_S25km_20220908_v2.0.nc'],2022,9,17.986
9,['/ecs/DP4/PM/NSIDC-0051.002/2022.09.09/NSIDC0051_SEAICE_PS_S25km_20220909_v2.0.nc'],2022,9,18.059
10,['/ecs/DP4/PM/NSIDC-0051.002/2022.09.10/NSIDC0051_SEAICE_PS_S25km_20220910_v2.0.nc'],2022,9,18.076
11,['/ecs/DP4/PM/NSIDC-0051.002/2022.09.11/NSIDC0051_SEAICE_PS_S25km_20220911_v2.0.nc'],2022,9,18.112
12,['/ecs/DP4/PM/NSIDC-0051.002/2022.09.12/NSIDC0051_SEAICE_PS_S25km_20220912_v2.0.nc'],2022,9,18.219
13,['/ecs/DP4/PM/NSIDC-0051.002/2022.09.13/NSIDC0051_SEAICE_PS_S25km_20220913_v2.0.nc'],2022,9,18.276
14,['/ecs/DP4/PM/NSIDC-0051.002/2022.09.14/NSIDC0051_SEAICE_PS_S25km_20220914_v2.0.nc'],2022,9,18.265
15,['/ecs/DP4/PM/NSIDC-0051.002/2022.09.15/NSIDC0051_SEAICE_PS_S25km_20220915_v2.0.nc'],2022,9,18.274
16,['/ecs/DP4/PM/NSIDC-0051.002/2022.09.16/NSIDC0051_SEAICE_PS_S25km_20220916_v2.0.nc'],2022,9,18.192
17,['/ecs/DP4/PM/NSIDC-0051.002/2022.09.17/NSIDC0051_SEAICE_PS_S25km_20220917_v2.0.nc'],2022,9,18.172
18,['/ecs/DP4/PM/NSIDC-0051.002/2022.09.18/NSIDC0051_SEAICE_PS_S25km_20220918_v2.0.nc'],2022,9,18.184
19,['/ecs/DP4/PM/NSIDC-0051.002/2022.09.19/NSIDC0051_SEAICE_PS_S25km_20220919_v2.0.nc'],2022,9,18.235
20,['/ecs/DP4/PM/NSIDC-0051.002/2022.09.20/NSIDC0051_SEAICE_PS_S25km_20220920_v2.0.nc'],2022,9,18.177
21,['/ecs/DP4/PM/NSIDC-0051.002/2022.09.21/NSIDC0051_SEAICE_PS_S25km_20220921_v2.0.nc'],2022,9,18.222
22,['/ecs/DP4/PM/NSIDC-0051.002/2022.09.22/NSIDC0051_SEAICE_PS_S25km_20220922_v2.0.nc'],2022,9,18.151
23,['/ecs/DP4/PM/NSIDC-0051.002/2022.09.23/NSIDC0051_SEAICE_PS_S25km_20220923_v2.0.nc'],2022,9,18.125
24,['/ecs/DP4/PM/NSIDC-0051.002/2022.09.24/NSIDC0051_SEAICE_PS_S25km_20220924_v2.0.nc'],2022,9,18.142
25,['/ecs/DP4/PM/NSIDC-0051.002/2022.09.25/NSIDC0051_SEAICE_PS_S25km_20220925_v2.0.nc'],2022,9,18.146
26,['/ecs/DP4/PM/NSIDC-0051.002/2022.09.26/NSIDC0051_SEAICE_PS_S25km_20220926_v2.0.nc'],2022,9,18.154
27,['/ecs/DP4/PM/NSIDC-0051.002/2022.09.27/NSIDC0051_SEAICE_PS_S25km_20220927_v2.0.nc'],2022,9,18.124
28,['/ecs/DP4/PM/NSIDC-0051.002/2022.09.28/NSIDC0051_SEAICE_PS_S25km_20220928_v2.0.nc'],2022,9,18.111
29,['/ecs/DP4/PM/NSIDC-0051.002/2022.09.29/NSIDC0051_SEAICE_PS_S25km_20220929_v2.0.nc'],2022,9,17.998
30,['/ecs/DP4/PM/NSIDC-0051.002/2022.09.30/NSIDC0051_SEAICE_PS_S25km_20220930_v2.0.nc'],2022,9,17.918
1,['/ecs/DP4/PM/NSIDC-0051.002/2022.10.01/NSIDC0051_SEAICE_PS_S25km_20221001_v2.0.nc'],2022,10,17.899
2,['/ecs/DP4/PM/NSIDC-0051.002/2022.10.02/NSIDC0051_SEAICE_PS_S25km_20221002_v2.0.nc'],2022,10,17.958
3,['/ecs/DP4/PM/NSIDC-0051.002/2022.10.03/NSIDC0051_SEAICE_PS_S25km_20221003_v2.0.nc'],2022,10,18.011
4,['/ecs/DP4/PM/NSIDC-0051.002/2022.10.04/NSIDC0051_SEAICE_PS_S25km_20221004_v2.0.nc'],2022,10,18.001
5,['/ecs/DP4/PM/NSIDC-0051.002/2022.10.05/NSIDC0051_SEAICE_PS_S25km_20221005_v2.0.nc'],2022,10,17.953
6,['/ecs/DP4/PM/NSIDC-0051.002/2022.10.06/NSIDC0051_SEAICE_PS_S25km_20221006_v2.0.nc'],2022,10,17.89
7,['/ecs/DP4/PM/NSIDC-0051.002/2022.10.07/NSIDC0051_SEAICE_PS_S25km_20221007_v2.0.nc'],2022,10,17.903
8,['/ecs/DP4/PM/NSIDC-0051.002/2022.10.08/NSIDC0051_SEAICE_PS_S25km_20221008_v2.0.nc'],2022,10,17.942
9,['/ecs/DP4/PM/NSIDC-0051.002/2022.10.09/NSIDC0051_SEAICE_PS_S25km_20221009_v2.0.nc'],2022,10,17.96
10,['/ecs/DP4/PM/NSIDC-0051.002/2022.10.10/NSIDC0051_SEAICE_PS_S25km_20221010_v2.0.nc'],2022,10,17.898
11,['/ecs/DP4/PM/NSIDC-0051.002/2022.10.11/NSIDC0051_SEAICE_PS_S25km_20221011_v2.0.nc'],2022,10,17.927
12,['/ecs/DP4/PM/NSIDC-0051.002/2022.10.12/NSIDC0051_SEAICE_PS_S25km_20221012_v2.0.nc'],2022,10,17.75
13,['/ecs/DP4/PM/NSIDC-0051.002/2022.10.13/NSIDC0051_SEAICE_PS_S25km_20221013_v2.0.nc'],2022,10,17.711
14,['/ecs/DP4/PM/NSIDC-0051.002/2022.10.14/NSIDC0051_SEAICE_PS_S25km_20221014_v2.0.nc'],2022,10,17.731
15,['/ecs/DP4/PM/NSIDC-0051.002/2022.10.15/NSIDC0051_SEAICE_PS_S25km_20221015_v2.0.nc'],2022,10,17.642
16,['/ecs/DP4/PM/NSIDC-0051.002/2022.10.16/NSIDC0051_SEAICE_PS_S25km_20221016_v2.0.nc'],2022,10,17.566
17,['/ecs/DP4/PM/NSIDC-0051.002/2022.10.17/NSIDC0051_SEAICE_PS_S25km_20221017_v2.0.nc'],2022,10,17.467
18,['/ecs/DP4/PM/NSIDC-0051.002/2022.10.18/NSIDC0051_SEAICE_PS_S25km_20221018_v2.0.nc'],2022,10,17.38
19,['/ecs/DP4/PM/NSIDC-0051.002/2022.10.19/NSIDC0051_SEAICE_PS_S25km_20221019_v2.0.nc'],2022,10,17.344
20,['/ecs/DP4/PM/NSIDC-0051.002/2022.10.20/NSIDC0051_SEAICE_PS_S25km_20221020_v2.0.nc'],2022,10,17.274
21,['/ecs/DP4/PM/NSIDC-0051.002/2022.10.21/NSIDC0051_SEAICE_PS_S25km_20221021_v2.0.nc'],2022,10,17.244
22,['/ecs/DP4/PM/NSIDC-0051.002/2022.10.22/NSIDC0051_SEAICE_PS_S25km_20221022_v2.0.nc'],2022,10,17.234
23,['/ecs/DP4/PM/NSIDC-0051.002/2022.10.23/NSIDC0051_SEAICE_PS_S25km_20221023_v2.0.nc'],2022,10,17.165
24,['/ecs/DP4/PM/NSIDC-0051.002/2022.10.24/NSIDC0051_SEAICE_PS_S25km_20221024_v2.0.nc'],2022,10,17.088
25,['/ecs/DP4/PM/NSIDC-0051.002/2022.10.25/NSIDC0051_SEAICE_PS_S25km_20221025_v2.0.nc'],2022,10,17.026
26,['/ecs/DP4/PM/NSIDC-0051.002/2022.10.26/NSIDC0051_SEAICE_PS_S25km_20221026_v2.0.nc'],2022,10,16.984
27,['/ecs/DP4/PM/NSIDC-0051.002/2022.10.27/NSIDC0051_SEAICE_PS_S25km_20221027_v2.0.nc'],2022,10,16.901
28,['/ecs/DP4/PM/NSIDC-0051.002/2022.10.28/NSIDC0051_SEAICE_PS_S25km_20221028_v2.0.nc'],2022,10,16.812
29,['/ecs/DP4/PM/NSIDC-0051.002/2022.10.29/NSIDC0051_SEAICE_PS_S25km_20221029_v2.0.nc'],2022,10,16.712
30,['/ecs/DP4/PM/NSIDC-0051.002/2022.10.30/NSIDC0051_SEAICE_PS_S25km_20221030_v2.0.nc'],2022,10,16.694
31,['/ecs/DP4/PM/NSIDC-0051.002/2022.10.31/NSIDC0051_SEAICE_PS_S25km_20221031_v2.0.nc'],2022,10,16.614
1,['/ecs/DP4/PM/NSIDC-0051.002/2022.11.01/NSIDC0051_SEAICE_PS_S25km_20221101_v2.0.nc'],2022,11,16.402
2,['/ecs/DP4/PM/NSIDC-0051.002/2022.11.02/NSIDC0051_SEAICE_PS_S25km_20221102_v2.0.nc'],2022,11,16.356
3,['/ecs/DP4/PM/NSIDC-0051.002/2022.11.03/NSIDC0051_SEAICE_PS_S25km_20221103_v2.0.nc'],2022,11,16.256
4,['/ecs/DP4/PM/NSIDC-0051.002/2022.11.04/NSIDC0051_SEAICE_PS_S25km_20221104_v2.0.nc'],2022,11,16.247
5,['/ecs/DP4/PM/NSIDC-0051.002/2022.11.05/NSIDC0051_SEAICE_PS_S25km_20221105_v2.0.nc'],2022,11,16.219
6,['/ecs/DP4/PM/NSIDC-0051.002/2022.11.06/NSIDC0051_SEAICE_PS_S25km_20221106_v2.0.nc'],2022,11,16.133
7,['/ecs/DP4/PM/NSIDC-0051.002/2022.11.07/NSIDC0051_SEAICE_PS_S25km_20221107_v2.0.nc'],2022,11,16.097
8,['/ecs/DP4/PM/NSIDC-0051.002/2022.11.08/NSIDC0051_SEAICE_PS_S25km_20221108_v2.0.nc'],2022,11,16.059
9,['/ecs/DP4/PM/NSIDC-0051.002/2022.11.09/NSIDC0051_SEAICE_PS_S25km_20221109_v2.0.nc'],2022,11,15.909
10,['/ecs/DP4/PM/NSIDC-0051.002/2022.11.10/NSIDC0051_SEAICE_PS_S25km_20221110_v2.0.nc'],2022,11,15.858
11,['/ecs/DP4/PM/NSIDC-0051.002/2022.11.11/NSIDC0051_SEAICE_PS_S25km_20221111_v2.0.nc'],2022,11,15.782
12,['/ecs/DP4/PM/NSIDC-0051.002/2022.11.12/NSIDC0051_SEAICE_PS_S25km_20221112_v2.0.nc'],2022,11,15.72
13,['/ecs/DP4/PM/NSIDC-0051.002/2022.11.13/NSIDC0051_SEAICE_PS_S25km_20221113_v2.0.nc'],2022,11,15.647
14,['/ecs/DP4/PM/NSIDC-0051.002/2022.11.14/NSIDC0051_SEAICE_PS_S25km_20221114_v2.0.nc'],2022,11,15.601
15,['/ecs/DP4/PM/NSIDC-0051.002/2022.11.15/NSIDC0051_SEAICE_PS_S25km_20221115_v2.0.nc'],2022,11,15.532
16,['/ecs/DP4/PM/NSIDC-0051.002/2022.11.16/NSIDC0051_SEAICE_PS_S25km_20221116_v2.0.nc'],2022,11,15.481
17,['/ecs/DP4/PM/NSIDC-0051.002/2022.11.17/NSIDC0051_SEAICE_PS_S25km_20221117_v2.0.nc'],2022,11,15.279
18,['/ecs/DP4/PM/NSIDC-0051.002/2022.11.18/NSIDC0051_SEAICE_PS_S25km_20221118_v2.0.nc'],2022,11,15.213
19,['/ecs/DP4/PM/NSIDC-0051.002/2022.11.19/NSIDC0051_SEAICE_PS_S25km_20221119_v2.0.nc'],2022,11,15.038
20,['/ecs/DP4/PM/NSIDC-0051.002/2022.11.20/NSIDC0051_SEAICE_PS_S25km_20221120_v2.0.nc'],2022,11,14.838
21,['/ecs/DP4/PM/NSIDC-0051.002/2022.11.21/NSIDC0051_SEAICE_PS_S25km_20221121_v2.0.nc'],2022,11,14.738
22,['/ecs/DP4/PM/NSIDC-0051.002/2022.11.22/NSIDC0051_SEAICE_PS_S25km_20221122_v2.0.nc'],2022,11,14.537
23,['/ecs/DP4/PM/NSIDC-0051.002/2022.11.23/NSIDC0051_SEAICE_PS_S25km_20221123_v2.0.nc'],2022,11,14.348
24,['/ecs/DP4/PM/NSIDC-0051.002/2022.11.24/NSIDC0051_SEAICE_PS_S25km_20221124_v2.0.nc'],2022,11,14.148
25,['/ecs/DP4/PM/NSIDC-0051.002/2022.11.25/NSIDC0051_SEAICE_PS_S25km_20221125_v2.0.nc'],2022,11,13.979
26,['/ecs/DP4/PM/NSIDC-0051.002/2022.11.26/NSIDC0051_SEAICE_PS_S25km_20221126_v2.0.nc'],2022,11,13.833
27,['/ecs/DP4/PM/NSIDC-0051.002/2022.11.27/NSIDC0051_SEAICE_PS_S25km_20221127_v2.0.nc'],2022,11,13.698
28,['/ecs/DP4/PM/NSIDC-0051.002/2022.11.28/NSIDC0051_SEAICE_PS_S25km_20221128_v2.0.nc'],2022,11,13.516
29,['/ecs/DP4/PM/NSIDC-0051.002/2022.11.29/NSIDC0051_SEAICE_PS_S25km_20221129_v2.0.nc'],2022,11,13.29
30,['/ecs/DP4/PM/NSIDC-0051.002/2022.11.30/NSIDC0051_SEAICE_PS_S25km_20221130_v2.0.nc'],2022,11,13.028
1,['/ecs/DP4/PM/NSIDC-0051.002/2022.12.01/NSIDC0051_SEAICE_PS_S25km_20221201_v2.0.nc'],2022,12,12.884
2,['/ecs/DP4/PM/NSIDC-0051.002/2022.12.02/NSIDC0051_SEAICE_PS_S25km_20221202_v2.0.nc'],2022,12,12.667
3,['/ecs/DP4/PM/NSIDC-0051.002/2022.12.03/NSIDC0051_SEAICE_PS_S25km_20221203_v2.0.nc'],2022,12,12.438
4,['/ecs/DP4/PM/NSIDC-0051.002/2022.12.04/NSIDC0051_SEAICE_PS_S25km_20221204_v2.0.nc'],2022,12,12.199
5,['/ecs/DP4/PM/NSIDC-0051.002/2022.12.05/NSIDC0051_SEAICE_PS_S25km_20221205_v2.0.nc'],2022,12,11.946
6,['/ecs/DP4/PM/NSIDC-0051.002/2022.12.06/NSIDC0051_SEAICE_PS_S25km_20221206_v2.0.nc'],2022,12,11.755
7,['/ecs/DP4/PM/NSIDC-0051.002/2022.12.07/NSIDC0051_SEAICE_PS_S25km_20221207_v2.0.nc'],2022,12,11.532
8,['/ecs/DP4/PM/NSIDC-0051.002/2022.12.08/NSIDC0051_SEAICE_PS_S25km_20221208_v2.0.nc'],2022,12,11.37
9,['/ecs/DP4/PM/NSIDC-0051.002/2022.12.09/NSIDC0051_SEAICE_PS_S25km_20221209_v2.0.nc'],2022,12,11.08
10,['/ecs/DP4/PM/NSIDC-0051.002/2022.12.10/NSIDC0051_SEAICE_PS_S25km_20221210_v2.0.nc'],2022,12,10.709
11,['/ecs/DP4/PM/NSIDC-0051.002/2022.12.11/NSIDC0051_SEAICE_PS_S25km_20221211_v2.0.nc'],2022,12,10.363
12,['/ecs/DP4/PM/NSIDC-0051.002/2022.12.12/NSIDC0051_SEAICE_PS_S25km_20221212_v2.0.nc'],2022,12,9.985
13,['/ecs/DP4/PM/NSIDC-0051.002/2022.12.13/NSIDC0051_SEAICE_PS_S25km_20221213_v2.0.nc'],2022,12,9.671
14,['/ecs/DP4/PM/NSIDC-0051.002/2022.12.14/NSIDC0051_SEAICE_PS_S25km_20221214_v2.0.nc'],2022,12,9.306
15,['/ecs/DP4/PM/NSIDC-0051.002/2022.12.15/NSIDC0051_SEAICE_PS_S25km_20221215_v2.0.nc'],2022,12,9.041
16,['/ecs/DP4/PM/NSIDC-0051.002/2022.12.16/NSIDC0051_SEAICE_PS_S25km_20221216_v2.0.nc'],2022,12,8.79
17,['/ecs/DP4/PM/NSIDC-0051.002/2022.12.17/NSIDC0051_SEAICE_PS_S25km_20221217_v2.0.nc'],2022,12,8.594
18,['/ecs/DP4/PM/NSIDC-0051.002/2022.12.18/NSIDC0051_SEAICE_PS_S25km_20221218_v2.0.nc'],2022,12,8.311
19,['/ecs/DP4/PM/NSIDC-0051.002/2022.12.19/NSIDC0051_SEAICE_PS_S25km_20221219_v2.0.nc'],2022,12,7.989
20,['/ecs/DP4/PM/NSIDC-0051.002/2022.12.20/NSIDC0051_SEAICE_PS_S25km_20221220_v2.0.nc'],2022,12,7.542
21,['/ecs/DP4/PM/NSIDC-0051.002/2022.12.21/NSIDC0051_SEAICE_PS_S25km_20221221_v2.0.nc'],2022,12,7.32
22,['/ecs/DP4/PM/NSIDC-0051.002/2022.12.22/NSIDC0051_SEAICE_PS_S25km_20221222_v2.0.nc'],2022,12,7.108
23,['/ecs/DP4/PM/NSIDC-0051.002/2022.12.23/NSIDC0051_SEAICE_PS_S25km_20221223_v2.0.nc'],2022,12,6.874
24,['/ecs/DP4/PM/NSIDC-0051.002/2022.12.24/NSIDC0051_SEAICE_PS_S25km_20221224_v2.0.nc'],2022,12,6.445
25,['/ecs/DP4/PM/NSIDC-0051.002/2022.12.25/NSIDC0051_SEAICE_PS_S25km_20221225_v2.0.nc'],2022,12,6.158
26,['/ecs/DP4/PM/NSIDC-0051.002/2022.12.26/NSIDC0051_SEAICE_PS_S25km_20221226_v2.0.nc'],2022,12,5.846
27,['/ecs/DP4/PM/NSIDC-0051.002/2022.12.27/NSIDC0051_SEAICE_PS_S25km_20221227_v2.0.nc'],2022,12,5.677
28,['/ecs/DP4/PM/NSIDC-0051.002/2022.12.28/NSIDC0051_SEAICE_PS_S25km_20221228_v2.0.nc'],2022,12,5.509
29,['/ecs/DP4/PM/NSIDC-0051.002/2022.12.29/NSIDC0051_SEAICE_PS_S25km_20221229_v2.0.nc'],2022,12,5.144
30,['/ecs/DP4/PM/NSIDC-0051.002/2022.12.30/NSIDC0051_SEAICE_PS_S25km_20221230_v2.0.nc'],2022,12,4.947
31,['/ecs/DP4/PM/NSIDC-0051.002/2022.12.31/NSIDC0051_SEAICE_PS_S25km_20221231_v2.0.nc'],2022,12,4.807
1,"['/ecs/DP4/PM/NSIDC-0081.002/2022.12.31/NSIDC0081_SEAICE_PS_S25km_20221231_v2.0.nc', '/ecs/DP4/PM/NSIDC-0081.002/2023.01.01/NSIDC0081_SEAICE_PS_S25km_20230101_v2.0.nc', '/ecs/DP4/PM/NSIDC-0081.002/2023.01.02/NSIDC0081_SEAICE_PS_S25km_20230102_v2.0.nc']",2023,1,4.575
2,"['/ecs/DP4/PM/NSIDC-0081.002/2023.01.01/NSIDC0081_SEAICE_PS_S25km_20230101_v2.0.nc', '/ecs/DP4/PM/NSIDC-0081.002/2023.01.02/NSIDC0081_SEAICE_PS_S25km_20230102_v2.0.nc', '/ecs/DP4/PM/NSIDC-0081.002/2023.01.03/NSIDC0081_SEAICE_PS_S25km_20230103_v2.0.nc']",2023,1,4.499
3,"['/ecs/DP4/PM/NSIDC-0081.002/2023.01.02/NSIDC0081_SEAICE_PS_S25km_20230102_v2.0.nc', '/ecs/DP4/PM/NSIDC-0081.002/2023.01.03/NSIDC0081_SEAICE_PS_S25km_20230103_v2.0.nc', '/ecs/DP4/PM/NSIDC-0081.002/2023.01.04/NSIDC0081_SEAICE_PS_S25km_20230104_v2.0.nc']",2023,1,4.378
4,"['/ecs/DP4/PM/NSIDC-0081.002/2023.01.03/NSIDC0081_SEAICE_PS_S25km_20230103_v2.0.nc', '/ecs/DP4/PM/NSIDC-0081.002/2023.01.04/NSIDC0081_SEAICE_PS_S25km_20230104_v2.0.nc', '/ecs/DP4/PM/NSIDC-0081.002/2023.01.05/NSIDC0081_SEAICE_PS_S25km_20230105_v2.0.nc']",2023,1,4.21
5,"['/ecs/DP4/PM/NSIDC-0081.002/2023.01.04/NSIDC0081_SEAICE_PS_S25km_20230104_v2.0.nc', '/ecs/DP4/PM/NSIDC-0081.002/2023.01.05/NSIDC0081_SEAICE_PS_S25km_20230105_v2.0.nc', '/ecs/DP4/PM/NSIDC-0081.002/2023.01.06/NSIDC0081_SEAICE_PS_S25km_20230106_v2.0.nc']",2023,1,4.065
6,"['/ecs/DP4/PM/NSIDC-0081.002/2023.01.05/NSIDC0081_SEAICE_PS_S25km_20230105_v2.0.nc', '/ecs/DP4/PM/NSIDC-0081.002/2023.01.06/NSIDC0081_SEAICE_PS_S25km_20230106_v2.0.nc', '/ecs/DP4/PM/NSIDC-0081.002/2023.01.07/NSIDC0081_SEAICE_PS_S25km_20230107_v2.0.nc']",2023,1,3.951
7,"['/ecs/DP4/PM/NSIDC-0081.002/2023.01.06/NSIDC0081_SEAICE_PS_S25km_20230106_v2.0.nc', '/ecs/DP4/PM/NSIDC-0081.002/2023.01.07/NSIDC0081_SEAICE_PS_S25km_20230107_v2.0.nc', '/ecs/DP4/PM/NSIDC-0081.002/2023.01.08/NSIDC0081_SEAICE_PS_S25km_20230108_v2.0.nc']",2023,1,3.867
8,"['/ecs/DP4/PM/NSIDC-0081.002/2023.01.07/NSIDC0081_SEAICE_PS_S25km_20230107_v2.0.nc', '/ecs/DP4/PM/NSIDC-0081.002/2023.01.08/NSIDC0081_SEAICE_PS_S25km_20230108_v2.0.nc', '/ecs/DP4/PM/NSIDC-0081.002/2023.01.09/NSIDC0081_SEAICE_PS_S25km_20230109_v2.0.nc']",2023,1,3.764
9,"['/ecs/DP4/PM/NSIDC-0081.002/2023.01.08/NSIDC0081_SEAICE_PS_S25km_20230108_v2.0.nc', '/ecs/DP4/PM/NSIDC-0081.002/2023.01.09/NSIDC0081_SEAICE_PS_S25km_20230109_v2.0.nc', '/ecs/DP4/PM/NSIDC-0081.002/2023.01.10/NSIDC0081_SEAICE_PS_S25km_20230110_v2.0.nc']",2023,1,3.628
10,"['/ecs/DP4/PM/NSIDC-0081.002/2023.01.09/NSIDC0081_SEAICE_PS_S25km_20230109_v2.0.nc', '/ecs/DP4/PM/NSIDC-0081.002/2023.01.10/NSIDC0081_SEAICE_PS_S25km_20230110_v2.0.nc', '/ecs/DP4/PM/NSIDC-0081.002/2023.01.11/NSIDC0081_SEAICE_PS_S25km_20230111_v2.0.nc']",2023,1,3.582
