RecordID,id,Name,Value,random1,random2
18537,Respondent #949,Quality - The product is deformed.,Neutral,0.11492,0.38507
18538,Respondent #949,Pricing - The product is affordable.,Disagree,0.412087,0.842042
18539,Respondent #949,Pricing - The product saves me valuable time.,Agree,0.018933,0.907445
18540,Respondent #949,Pricing - The product saves me valuable effort.,Strongly Disagree,0.731598,0.650435
18541,Respondent #950,Design - I easily understood how to use the product.,Strongly Disagree,0.637213,0.687088
18542,Respondent #950,Design - I had no trouble installing the product.,Strongly Agree,0.1151,0.533406
18543,Respondent #950,"Design - The product's design is unintuitive.",Strongly Disagree,0.896411,0.052765
18544,Respondent #950,Quality - The product was durable.,Agree,0.200679,0.834218
18545,Respondent #950,Quality - The product was free from scratches.,Disagree,0.421534,0.161147
18546,Respondent #950,Quality - The product is deformed.,Neutral,0.867238,0.975478
18547,Respondent #950,Pricing - The product is affordable.,Strongly Disagree,0.372094,0.281235
18548,Respondent #950,Pricing - The product saves me valuable time.,Agree,0.694674,0.359862
18549,Respondent #950,Pricing - The product saves me valuable effort.,Disagree,0.437141,0.198224
18550,Respondent #951,Design - I easily understood how to use the product.,Strongly Disagree,0.837246,0.932859
18551,Respondent #951,Design - I had no trouble installing the product.,Strongly Agree,0.454257,0.516151
18552,Respondent #951,"Design - The product's design is unintuitive.",Neutral,0.090128,0.514816
18553,Respondent #951,Quality - The product was durable.,Agree,0.219243,0.518478
18554,Respondent #951,Quality - The product was free from scratches.,Disagree,0.037905,0.177569
18555,Respondent #951,Quality - The product is deformed.,Agree,0.305915,0.375575
18556,Respondent #951,Pricing - The product is affordable.,Strongly Disagree,0.347064,0.389683
18557,Respondent #951,Pricing - The product saves me valuable time.,Agree,0.920028,0.108865
18558,Respondent #951,Pricing - The product saves me valuable effort.,Neutral,0.376605,0.813988
18559,Respondent #952,Design - I easily understood how to use the product.,Strongly Disagree,0.689557,0.25728
18560,Respondent #952,Design - I had no trouble installing the product.,Agree,0.538812,0.350133
18561,Respondent #952,"Design - The product's design is unintuitive.",Neutral,0.462363,0.458496
18562,Respondent #952,Quality - The product was durable.,Strongly Agree,0.370353,0.592198
18563,Respondent #952,Quality - The product was free from scratches.,Neutral,0.31397,0.355432
18564,Respondent #952,Quality - The product is deformed.,Strongly Agree,0.605619,0.913294
18565,Respondent #952,Pricing - The product is affordable.,Strongly Disagree,0.302552,0.666362
18566,Respondent #952,Pricing - The product saves me valuable time.,Neutral,0.634263,0.426252
18567,Respondent #952,Pricing - The product saves me valuable effort.,Strongly Disagree,0.90255,0.527307
18568,Respondent #953,Design - I easily understood how to use the product.,Strongly Disagree,0.761158,0.294908
18569,Respondent #953,Design - I had no trouble installing the product.,Strongly Agree,0.897645,0.836014
18570,Respondent #953,"Design - The product's design is unintuitive.",Neutral,0.894929,0.294243
18571,Respondent #953,Quality - The product was durable.,Strongly Agree,0.958898,0.345602
18572,Respondent #953,Quality - The product was free from scratches.,Strongly Disagree,0.55627,0.799081
18573,Respondent #953,Quality - The product is deformed.,Disagree,0.200116,0.859045
18574,Respondent #953,Pricing - The product is affordable.,Strongly Disagree,0.408576,0.192819
18575,Respondent #953,Pricing - The product saves me valuable time.,Agree,0.435658,0.479744
18576,Respondent #953,Pricing - The product saves me valuable effort.,Disagree,0.640857,0.545185
18577,Respondent #954,Design - I easily understood how to use the product.,Strongly Disagree,0.357873,0.018241
18578,Respondent #954,Design - I had no trouble installing the product.,Agree,0.886185,0.205589
18579,Respondent #954,"Design - The product's design is unintuitive.",Neutral,0.369779,0.836412
18580,Respondent #954,Quality - The product was durable.,Neutral,0.72263,0.820754
18581,Respondent #954,Quality - The product was free from scratches.,Neutral,0.272617,0.080823
18582,Respondent #954,Quality - The product is deformed.,Neutral,0.448991,0.266007
18583,Respondent #954,Pricing - The product is affordable.,Agree,0.708684,0.578119
18584,Respondent #954,Pricing - The product saves me valuable time.,Agree,0.765275,0.193924
18585,Respondent #954,Pricing - The product saves me valuable effort.,Neutral,0.865852,0.398113
18586,Respondent #955,Design - I easily understood how to use the product.,Strongly Disagree,0.573885,0.651159
18587,Respondent #955,Design - I had no trouble installing the product.,Strongly Agree,0.165163,0.849179
18588,Respondent #955,"Design - The product's design is unintuitive.",Neutral,0.826244,0.004614
18589,Respondent #955,Quality - The product was durable.,Agree,0.204243,0.001175
18590,Respondent #955,Quality - The product was free from scratches.,Disagree,0.935466,0.82769
18591,Respondent #955,Quality - The product is deformed.,Neutral,0.501251,0.08034
18592,Respondent #955,Pricing - The product is affordable.,Strongly Disagree,0.254499,0.427086
18593,Respondent #955,Pricing - The product saves me valuable time.,Agree,0.782457,0.979999
18594,Respondent #955,Pricing - The product saves me valuable effort.,Strongly Disagree,0.045203,0.952602
18595,Respondent #956,Design - I easily understood how to use the product.,Strongly Disagree,0.204434,0.15211
18596,Respondent #956,Design - I had no trouble installing the product.,Strongly Agree,0.84137,0.014298
18597,Respondent #956,"Design - The product's design is unintuitive.",Disagree,0.678671,0.696855
18598,Respondent #956,Quality - The product was durable.,Strongly Agree,0.431469,0.65535
18599,Respondent #956,Quality - The product was free from scratches.,Disagree,0.098792,0.202295
18600,Respondent #956,Quality - The product is deformed.,Strongly Agree,0.254524,0.909249
18601,Respondent #956,Pricing - The product is affordable.,Strongly Disagree,0.099928,0.440211
18602,Respondent #956,Pricing - The product saves me valuable time.,Agree,0.202196,0.933236
18603,Respondent #956,Pricing - The product saves me valuable effort.,Strongly Disagree,0.624402,0.82182
18604,Respondent #957,Design - I easily understood how to use the product.,Strongly Disagree,0.420256,0.051741
18605,Respondent #957,Design - I had no trouble installing the product.,Strongly Agree,0.029264,0.288743
18606,Respondent #957,"Design - The product's design is unintuitive.",Neutral,0.957628,0.248294
18607,Respondent #957,Quality - The product was durable.,Strongly Agree,0.909129,0.170439
18608,Respondent #957,Quality - The product was free from scratches.,Neutral,0.355408,0.681197
18609,Respondent #957,Quality - The product is deformed.,Disagree,0.714973,0.51868
18610,Respondent #957,Pricing - The product is affordable.,Strongly Disagree,0.931371,0.825906
18611,Respondent #957,Pricing - The product saves me valuable time.,Agree,0.558871,0.073787
18612,Respondent #957,Pricing - The product saves me valuable effort.,Strongly Disagree,0.101613,0.281411
18613,Respondent #958,Design - I easily understood how to use the product.,Strongly Disagree,0.532322,0.52571
18614,Respondent #958,Design - I had no trouble installing the product.,Strongly Agree,0.825502,0.962917
18615,Respondent #958,"Design - The product's design is unintuitive.",Disagree,0.378629,0.876141
18616,Respondent #958,Quality - The product was durable.,Disagree,0.175804,0.728659
18617,Respondent #958,Quality - The product was free from scratches.,Neutral,0.527551,0.936385
18618,Respondent #958,Quality - The product is deformed.,Neutral,0.966993,0.79591
18619,Respondent #958,Pricing - The product is affordable.,Strongly Agree,0.227813,0.257876
18620,Respondent #958,Pricing - The product saves me valuable time.,Agree,0.357369,0.443879
18621,Respondent #958,Pricing - The product saves me valuable effort.,Disagree,0.446687,0.1572
18622,Respondent #959,Design - I easily understood how to use the product.,Strongly Disagree,0.87059,0.580071
18623,Respondent #959,Design - I had no trouble installing the product.,Agree,0.881674,0.310785
18624,Respondent #959,"Design - The product's design is unintuitive.",Neutral,0.88948,0.324975
18625,Respondent #959,Quality - The product was durable.,Agree,0.563826,0.674571
18626,Respondent #959,Quality - The product was free from scratches.,Disagree,0.860135,0.016544
18627,Respondent #959,Quality - The product is deformed.,Disagree,0.104423,0.457056
18628,Respondent #959,Pricing - The product is affordable.,Agree,0.97336,0.106964
18629,Respondent #959,Pricing - The product saves me valuable time.,Neutral,0.012111,0.105703
18630,Respondent #959,Pricing - The product saves me valuable effort.,Strongly Disagree,0.144598,0.378149
18631,Respondent #960,Design - I easily understood how to use the product.,Agree,0.687476,0.552176
18632,Respondent #960,Design - I had no trouble installing the product.,Strongly Agree,0.174974,0.053588
18633,Respondent #960,"Design - The product's design is unintuitive.",Strongly Disagree,0.898032,0.124202
18634,Respondent #960,Quality - The product was durable.,Neutral,0.963149,0.499992
18635,Respondent #960,Quality - The product was free from scratches.,Strongly Disagree,0.570927,0.520793
18636,Respondent #960,Quality - The product is deformed.,Neutral,0.411744,0.842112
18637,Respondent #960,Pricing - The product is affordable.,Disagree,0.907302,0.8178
18638,Respondent #960,Pricing - The product saves me valuable time.,Agree,0.452025,0.881148
18639,Respondent #960,Pricing - The product saves me valuable effort.,Strongly Disagree,0.694906,0.467032
18640,Respondent #961,Design - I easily understood how to use the product.,Strongly Disagree,0.010774,0.657291
18641,Respondent #961,Design - I had no trouble installing the product.,Agree,0.602994,0.319318
18642,Respondent #961,"Design - The product's design is unintuitive.",Strongly Disagree,0.68783,0.476817
18643,Respondent #961,Quality - The product was durable.,Strongly Agree,0.301279,0.340237
18644,Respondent #961,Quality - The product was free from scratches.,Disagree,0.18334,0.65979
18645,Respondent #961,Quality - The product is deformed.,Strongly Agree,0.68531,0.37536
18646,Respondent #961,Pricing - The product is affordable.,Disagree,0.193205,0.170217
18647,Respondent #961,Pricing - The product saves me valuable time.,Strongly Agree,0.622808,0.68178
18648,Respondent #961,Pricing - The product saves me valuable effort.,Strongly Disagree,0.072929,0.743241
18649,Respondent #962,Design - I easily understood how to use the product.,Strongly Disagree,0.512028,0.749912
18650,Respondent #962,Design - I had no trouble installing the product.,Disagree,0.955292,0.856666
18651,Respondent #962,"Design - The product's design is unintuitive.",Agree,0.340896,0.005977
18652,Respondent #962,Quality - The product was durable.,Neutral,0.073863,0.060078
18653,Respondent #962,Quality - The product was free from scratches.,Disagree,0.987134,0.598331
18654,Respondent #962,Quality - The product is deformed.,Strongly Agree,0.403532,0.671665
18655,Respondent #962,Pricing - The product is affordable.,Disagree,0.608917,0.051588
18656,Respondent #962,Pricing - The product saves me valuable time.,Neutral,0.753819,0.79158
18657,Respondent #962,Pricing - The product saves me valuable effort.,Strongly Disagree,0.981383,0.707038
18658,Respondent #963,Design - I easily understood how to use the product.,Neutral,0.765056,0.85329
