transaction_date,transaction_hour,location_state,location_city,rewards_number,rewards_member,num_of_items,coupon_flag,discount_amt,order_amt
9/23/2020,5:03 PM,Florida,Boca Raton,939-123-14,true,26,Yes,0.31,$66.43
4/17/2020,8:44 PM,Georgia,Atlanta,542-878-28,false,14,,,$235.56
11/20/2019,8:12 PM,Florida,Pensacola,166-190-71,false,28,,,$97.69
12/17/2019,3:55 PM,Alabama,Birmingham,562-693-08,true,31,Yes,0.27,$60.92
2/22/2020,5:18 PM,Florida,Saint Petersburg,962-784-55,true,10,,,$181.91
4/25/2020,5:31 PM,Florida,Saint Petersburg,921-140-32,true,20,,,$55.34
2/6/2020,7:43 PM,Florida,Miami,196-194-80,true,11,,,$173.98
9/27/2020,8:54 PM,Florida,Tampa,559-793-53,true,25,,,$20.23
5/15/2020,11:40 AM,Florida,Fort Lauderdale,467-101-30,true,25,,,$205.82
11/25/2019,4:26 PM,Florida,Miami,369-307-88,true,30,,,$227.00
3/9/2020,4:52 PM,South Carolina,Spartanburg,,,34,Yes,0.38,$63.61
4/13/2020,1:35 PM,Florida,Boca Raton,,,12,,,$209.43
8/30/2020,4:56 PM,Florida,Daytona Beach,061-202-69,false,27,,,$122.53
9/16/2020,12:59 PM,Florida,Orlando,,,30,,,$53.21
4/23/2020,3:55 PM,South Carolina,Columbia,336-878-62,true,23,,,$198.70
6/18/2020,5:42 PM,Alabama,Birmingham,150-036-45,false,19,,,$42.99
10/27/2020,8:58 PM,Georgia,Atlanta,287-015-40,true,10,,,$83.80
10/25/2019,8:35 PM,Alabama,Huntsville,258-665-93,false,16,,,$190.60
2/12/2020,5:51 PM,Florida,Kissimmee,540-600-63,true,20,,,$81.14
2/8/2020,3:13 PM,Alabama,Huntsville,763-723-52,true,31,Yes,0.33,$220.42
2/16/2020,4:25 PM,Florida,Tallahassee,,,11,,,$159.39
6/26/2020,8:40 PM,Georgia,Albany,880-994-84,false,20,Yes,0.33,$59.27
10/17/2020,12:20 PM,Florida,North Port,184-986-95,false,4,Yes,0.44,$102.05
10/10/2019,4:18 PM,Georgia,Columbus,200-234-08,true,33,,,$202.69
5/17/2020,6:45 PM,Georgia,Atlanta,374-421-13,false,26,,,$184.57
7/11/2020,3:45 PM,Florida,Tampa,,,16,,,$196.43
8/23/2020,7:11 PM,Florida,Jacksonville,605-799-82,false,25,Yes,0.34,$70.86
5/19/2020,5:34 PM,Florida,Tampa,915-861-09,true,11,,,$32.08
10/22/2019,7:12 PM,Florida,Orlando,,,30,,,$186.87
10/3/2020,11:11 AM,Florida,Pinellas Park,790-086-58,false,18,,,$95.06
3/15/2020,6:16 PM,Georgia,Atlanta,533-099-61,false,16,,,$113.33
8/20/2020,2:31 PM,Florida,Saint Petersburg,515-903-42,false,18,Yes,0.47,$167.12
5/27/2020,12:05 PM,Florida,Orlando,,,29,Yes,0.15,$225.31
3/31/2020,1:00 PM,Georgia,Marietta,586-959-18,true,21,,,$163.69
12/1/2019,2:44 PM,South Carolina,Charleston,462-649-92,true,4,,,$24.14
8/25/2020,1:19 PM,Florida,Miami,622-043-97,false,10,,,$117.00
4/23/2020,12:22 PM,Florida,Daytona Beach,162-419-31,true,27,,,$199.38
3/4/2020,11:39 AM,Georgia,Augusta,,,7,Yes,0.44,$99.61
9/1/2020,6:18 PM,Florida,Orlando,630-254-67,false,22,Yes,0.4,$185.87
1/6/2020,8:55 PM,Florida,Pensacola,,,23,Yes,0.31,$167.45
2/29/2020,7:29 PM,Florida,Miami,,,23,,,$223.77
10/20/2020,2:55 PM,Florida,West Palm Beach,,,29,,,$157.25
8/22/2020,8:35 PM,Alabama,Montgomery,,,12,,,$166.40
2/8/2020,7:08 PM,South Carolina,Greenville,257-784-59,true,20,,,$86.25
4/23/2020,3:36 PM,Florida,Fort Lauderdale,,,10,,,$125.91
1/25/2020,4:35 PM,Alabama,Birmingham,,,30,,,$204.20
2/20/2020,5:39 PM,Florida,Clearwater,,,19,Yes,0.18,$111.48
12/7/2019,2:56 PM,Florida,Orlando,780-455-25,false,5,,,$154.65
5/4/2020,12:17 PM,Florida,Pinellas Park,949-660-51,true,9,,,$204.82
9/3/2020,11:30 AM,Florida,Miami,056-568-86,false,17,,,$108.53
6/5/2020,5:49 PM,Georgia,Macon,,,7,,,$201.03
6/20/2020,8:51 PM,Florida,Tallahassee,699-522-81,false,34,,,$180.00
10/18/2020,6:31 PM,Florida,Sarasota,001-380-46,false,34,Yes,0.2,$227.01
1/10/2020,7:19 PM,Florida,Miami,,,17,,,$50.37
6/30/2020,7:52 PM,Florida,Orlando,291-181-40,true,10,Yes,0.16,$139.07
8/18/2020,11:23 AM,Georgia,Gainesville,052-213-67,true,18,,,$138.67
11/16/2019,12:56 PM,Florida,Pompano Beach,121-123-06,true,20,,,$47.13
4/14/2020,11:53 AM,South Carolina,Charleston,209-318-25,true,9,,,$63.73
8/29/2020,6:17 PM,Florida,Melbourne,300-241-61,false,23,,,$119.37
9/25/2020,6:29 PM,Alabama,Tuscaloosa,968-417-58,false,6,Yes,0.3,$193.87
3/5/2020,7:58 PM,Mississippi,Hattiesburg,528-538-67,false,17,,,$96.02
5/9/2020,3:08 PM,Florida,Jacksonville,336-321-44,false,30,,,$51.44
8/3/2020,8:50 PM,Florida,Miami,,,14,Yes,0.46,$40.99
1/25/2020,4:11 PM,Florida,Hialeah,,,21,Yes,0.46,$96.49
2/15/2020,2:52 PM,Georgia,Atlanta,,,6,Yes,0.11,$25.46
7/17/2020,1:49 PM,Georgia,Atlanta,290-432-75,false,12,,,$119.92
8/7/2020,4:06 PM,Florida,Miami,538-129-11,false,23,Yes,0.4,$106.12
8/21/2020,3:08 PM,South Carolina,Columbia,879-740-00,true,9,,,$23.43
9/25/2020,12:42 PM,Florida,Sarasota,,,33,,,$207.08
8/3/2020,7:51 PM,Florida,Miami,748-420-44,false,5,Yes,0.44,$149.34
5/16/2020,3:44 PM,Florida,Miami,,,14,,,$77.11
6/7/2020,8:51 PM,Florida,Port Charlotte,184-803-27,false,18,,,$141.13
4/1/2020,12:20 PM,Georgia,Macon,680-979-98,false,25,,,$140.38
6/29/2020,8:24 PM,Florida,Tallahassee,523-791-95,false,22,,,$205.50
12/25/2019,8:43 PM,Georgia,Macon,281-338-98,true,15,,,$22.91
10/8/2019,3:21 PM,Florida,Sarasota,466-778-49,false,19,,,$66.80
10/29/2020,7:07 PM,Alabama,Birmingham,876-164-85,true,30,,,$150.43
10/2/2020,1:34 PM,Mississippi,Meridian,,,32,Yes,0.27,$194.45
5/21/2020,1:18 PM,Florida,Jacksonville,061-628-98,true,17,,,$102.00
3/16/2020,11:21 AM,Georgia,Atlanta,307-292-59,false,17,,,$211.15
2/12/2020,12:46 PM,South Carolina,Columbia,,,20,,,$83.57
2/7/2020,6:54 PM,Florida,West Palm Beach,446-137-79,false,6,,,$92.98
9/10/2020,4:40 PM,Alabama,Birmingham,371-439-90,false,12,,,$233.16
1/9/2020,1:49 PM,Alabama,Huntsville,496-161-19,false,13,,,$28.53
3/17/2020,8:52 PM,Georgia,Augusta,712-822-91,false,3,,,$133.60
10/11/2020,11:14 AM,Florida,Port Saint Lucie,,,33,,,$80.81
5/29/2020,8:28 PM,Florida,Orlando,,,7,Yes,0.35,$23.26
1/3/2020,1:26 PM,South Carolina,Charleston,,,32,,,$99.86
9/29/2020,12:09 PM,Georgia,Atlanta,473-332-42,true,18,Yes,0.28,$105.49
3/12/2020,2:31 PM,Florida,Tallahassee,,,3,Yes,0.31,$72.18
10/21/2019,8:00 PM,Alabama,Birmingham,899-089-11,true,30,,,$25.48
11/25/2019,5:47 PM,Mississippi,Jackson,891-175-66,false,25,Yes,0.36,$141.55
11/29/2019,11:02 AM,Florida,Orlando,375-206-74,true,15,,,$55.47
3/12/2020,7:28 PM,Florida,Tampa,345-361-10,true,32,Yes,0.43,$139.30
1/9/2020,6:27 PM,Georgia,Decatur,683-435-85,false,32,Yes,0.2,$164.46
12/19/2019,7:53 PM,Florida,Miami,905-324-79,true,34,Yes,0.5,$189.04
5/8/2020,4:47 PM,Florida,Orlando,,,27,Yes,0.12,$168.91
7/22/2020,11:36 AM,Florida,Daytona Beach,633-183-50,false,12,,,$199.24
10/20/2019,6:05 PM,Florida,Miami,,,13,Yes,0.34,$210.63
11/23/2019,7:16 PM,Florida,Zephyrhills,,,23,,,$35.61
8/2/2020,8:24 PM,Alabama,Mobile,916-444-82,true,23,,,$119.02
8/19/2020,3:30 PM,Florida,Ocala,,,26,,,$187.02
10/5/2020,4:09 PM,Alabama,Birmingham,802-318-29,false,21,,,$208.95
10/12/2019,5:57 PM,Florida,Kissimmee,,,4,,,$195.70
10/24/2019,3:45 PM,Florida,Tampa,,,6,,,$178.11
6/23/2020,8:25 PM,Georgia,Macon,584-148-03,true,9,Yes,0.43,$49.84
8/6/2020,7:25 PM,Florida,Orlando,,,17,,,$206.20
11/21/2019,11:45 AM,South Carolina,Columbia,,,17,,,$98.14
6/2/2020,8:10 PM,Florida,Tampa,044-589-17,true,22,,,$207.51
6/23/2020,2:48 PM,Alabama,Birmingham,,,30,,,$235.50
12/19/2019,12:48 PM,Georgia,Duluth,586-303-48,true,30,Yes,0.28,$112.28
4/9/2020,12:48 PM,Mississippi,Jackson,751-936-24,true,16,,,$135.27
11/13/2019,7:03 PM,Florida,Fort Lauderdale,,,26,,,$140.26
10/25/2020,4:37 PM,Florida,Miami,458-216-04,true,22,,,$218.44
4/23/2020,6:44 PM,Florida,Naples,,,17,,,$201.24
4/7/2020,4:39 PM,Alabama,Mobile,,,17,Yes,0.44,$42.69
7/14/2020,7:03 PM,Florida,Panama City,,,26,,,$66.63
1/9/2020,11:05 AM,South Carolina,Aiken,705-506-08,false,32,,,$145.01
9/17/2020,11:22 AM,Georgia,Atlanta,,,16,Yes,0.22,$58.14
11/1/2019,8:57 PM,Florida,Sarasota,104-441-09,true,33,,,$84.51
2/17/2020,2:21 PM,Florida,Naples,264-292-48,false,34,Yes,0.36,$110.88
11/19/2019,7:02 PM,Georgia,Savannah,851-971-64,true,14,,,$118.33
2/8/2020,4:39 PM,Florida,Jacksonville,,,23,,,$235.39
9/21/2020,5:40 PM,Alabama,Mobile,785-809-89,false,21,Yes,0.13,$182.09
6/13/2020,7:46 PM,Florida,Tallahassee,,,9,,,$81.68
2/9/2020,2:45 PM,Georgia,Macon,,,9,Yes,0.23,$166.59
6/12/2020,11:50 AM,Florida,Tallahassee,572-674-52,false,25,,,$75.48
10/15/2020,5:42 PM,Florida,Naples,577-419-60,false,6,,,$25.97
11/12/2019,3:18 PM,Florida,Orlando,888-600-51,true,16,,,$182.10
10/3/2019,12:49 PM,Florida,Jacksonville,290-401-51,true,29,,,$189.37
2/12/2020,12:37 PM,Alabama,Montgomery,,,33,,,$129.37
2/15/2020,12:34 PM,Mississippi,Jackson,391-588-90,true,26,Yes,0.3,$106.59
6/26/2020,5:38 PM,South Carolina,Greenville,,,25,,,$181.58
5/14/2020,2:49 PM,Georgia,Marietta,,,6,Yes,0.3,$210.10
3/21/2020,12:36 PM,Florida,Pensacola,023-714-21,false,7,,,$34.84
10/27/2019,4:26 PM,South Carolina,Spartanburg,477-922-55,true,22,,,$26.78
6/10/2020,11:39 AM,Alabama,Mobile,,,8,,,$114.28
8/31/2020,5:26 PM,Florida,Miami,435-059-09,false,5,Yes,0.35,$159.08
3/25/2020,5:42 PM,Alabama,Montgomery,398-544-91,true,12,Yes,0.38,$117.51
3/27/2020,1:45 PM,Florida,Saint Petersburg,944-792-95,false,3,,,$81.33
11/30/2019,8:18 PM,Alabama,Montgomery,,,24,Yes,0.15,$41.04
11/27/2019,2:40 PM,Florida,Hialeah,822-773-99,false,7,,,$196.60
7/26/2020,1:08 PM,Georgia,Atlanta,338-436-75,true,22,,,$215.21
6/8/2020,11:21 AM,Florida,Tampa,760-162-44,true,4,Yes,0.32,$61.28
3/18/2020,12:05 PM,Florida,Miami,,,6,,,$24.95
7/30/2020,12:28 PM,Florida,Jacksonville,249-111-22,true,28,,,$30.29
6/4/2020,12:52 PM,Georgia,Gainesville,065-201-96,false,29,,,$58.37
4/5/2020,5:02 PM,Florida,Miami,824-273-70,false,29,,,$24.64
8/5/2020,1:38 PM,Florida,Ocala,127-803-74,true,22,,,$198.18
2/11/2020,5:35 PM,Florida,Saint Petersburg,302-285-66,true,22,,,$61.87
8/6/2020,5:54 PM,Florida,Ocala,354-319-57,false,32,,,$21.12
12/21/2019,4:38 PM,Mississippi,Hattiesburg,547-684-35,false,30,,,$72.30
11/17/2019,5:29 PM,Mississippi,Columbus,374-422-30,false,11,,,$109.05
4/5/2020,12:23 PM,Georgia,Athens,,,26,,,$79.78
11/26/2019,1:03 PM,Florida,Jacksonville,,,21,,,$46.31
3/7/2020,5:36 PM,Florida,Miami,,,16,Yes,0.15,$201.74
5/21/2020,11:30 AM,Georgia,Atlanta,,,28,,,$213.14
9/16/2020,4:49 PM,South Carolina,Greenville,641-337-62,true,11,,,$161.79
3/20/2020,3:15 PM,Georgia,Atlanta,,,23,,,$136.21
6/29/2020,4:13 PM,South Carolina,Columbia,767-279-18,true,9,,,$146.10
1/6/2020,2:27 PM,Florida,Naples,636-962-77,true,7,,,$81.82
12/4/2019,7:00 PM,Florida,Saint Petersburg,,,18,Yes,0.4,$121.04
10/12/2020,11:54 AM,Florida,Jacksonville,646-649-17,false,25,Yes,0.41,$33.30
2/6/2020,2:13 PM,Mississippi,Gulfport,245-166-89,false,9,,,$215.17
8/2/2020,5:16 PM,Florida,West Palm Beach,,,33,,,$117.59
10/26/2020,3:14 PM,Georgia,Atlanta,,,12,,,$103.90
9/21/2020,1:24 PM,South Carolina,Myrtle Beach,928-394-61,true,9,,,$67.53
1/19/2020,2:37 PM,South Carolina,Charleston,637-238-71,true,20,,,$41.83
4/4/2020,5:40 PM,Florida,Port Saint Lucie,261-554-29,false,6,,,$231.35
11/19/2019,12:05 PM,South Carolina,Columbia,483-095-81,true,34,Yes,0.39,$32.25
6/4/2020,11:50 AM,Mississippi,Jackson,509-523-04,true,19,,,$156.27
10/28/2019,3:47 PM,Alabama,Birmingham,,,28,Yes,0.18,$147.72
6/20/2020,4:13 PM,Georgia,Augusta,038-522-65,true,33,,,$41.62
4/23/2020,8:25 PM,Florida,Jacksonville,274-378-70,false,22,,,$79.77
2/8/2020,2:09 PM,Florida,Miami,281-906-72,true,32,Yes,0.27,$85.64
3/9/2020,6:37 PM,Georgia,Duluth,527-220-92,true,14,,,$209.81
10/5/2020,1:44 PM,Georgia,Atlanta,729-004-97,false,26,,,$134.53
6/4/2020,5:00 PM,Georgia,Macon,,,17,,,$40.95
11/23/2019,2:31 PM,Florida,Daytona Beach,169-650-64,true,19,Yes,0.32,$219.98
3/25/2020,6:37 PM,Florida,Vero Beach,431-211-45,true,18,,,$188.70
7/31/2020,3:52 PM,Georgia,Atlanta,557-063-83,false,17,,,$77.04
12/23/2019,8:17 PM,Alabama,Montgomery,121-797-61,true,33,Yes,0.32,$199.99
3/12/2020,7:49 PM,Florida,Tampa,,,8,,,$231.31
6/16/2020,1:49 PM,Florida,Sarasota,,,5,Yes,0.1,$119.75
9/17/2020,11:10 AM,Florida,Fort Lauderdale,840-765-56,false,19,,,$82.38
12/9/2019,7:10 PM,Georgia,Atlanta,699-496-36,true,23,,,$205.98
8/2/2020,8:54 PM,Georgia,Atlanta,,,34,Yes,0.49,$235.88
10/13/2019,4:51 PM,Georgia,Gainesville,091-911-13,false,10,Yes,0.14,$64.37
7/18/2020,3:16 PM,Florida,Naples,,,34,Yes,0.43,$137.56
12/13/2019,12:29 PM,Florida,Pensacola,,,15,,,$74.44
12/23/2019,5:13 PM,Florida,Boynton Beach,310-011-21,false,8,Yes,0.3,$98.94
12/18/2019,1:12 PM,Florida,Saint Petersburg,227-175-05,true,5,Yes,0.46,$152.20
4/24/2020,4:20 PM,Georgia,Atlanta,,,10,,,$139.20
7/8/2020,4:14 PM,South Carolina,Columbia,462-576-13,false,21,Yes,0.26,$159.01
2/5/2020,2:00 PM,Florida,Tampa,559-030-00,false,23,,,$57.56
1/25/2020,11:59 AM,Florida,Seminole,,,6,,,$168.07
10/20/2019,3:33 PM,Florida,Jacksonville,178-950-89,true,18,,,$226.34
6/14/2020,5:59 PM,Florida,Miami,362-318-69,true,26,Yes,0.16,$188.61
9/19/2020,2:49 PM,Alabama,Birmingham,,,20,Yes,0.16,$35.28
10/20/2019,2:10 PM,Alabama,Tuscaloosa,079-872-69,false,31,Yes,0.42,$180.57
11/5/2019,7:39 PM,Florida,Orlando,,,9,Yes,0.41,$144.18
2/24/2020,12:52 PM,Florida,Spring Hill,,,9,,,$146.31
3/6/2020,7:35 PM,Florida,Fort Lauderdale,853-426-11,false,4,,,$180.34
5/8/2020,5:27 PM,Florida,Miami,,,24,Yes,0.45,$194.32
10/25/2019,11:53 AM,Florida,Lakeland,745-999-37,true,4,,,$51.96
11/6/2019,1:24 PM,Florida,Jacksonville,,,3,,,$103.14
10/8/2019,3:52 PM,Georgia,Atlanta,393-278-83,false,7,,,$216.10
3/15/2020,6:15 PM,Alabama,Birmingham,,,33,,,$46.31
11/5/2019,7:20 PM,Florida,Fort Lauderdale,,,7,,,$142.12
7/23/2020,7:54 PM,Florida,Punta Gorda,,,9,Yes,0.3,$127.52
4/12/2020,7:57 PM,Alabama,Birmingham,897-717-62,false,21,Yes,0.17,$19.12
11/21/2019,3:07 PM,Florida,Saint Petersburg,803-147-25,true,14,,,$138.23
10/18/2019,8:07 PM,Georgia,Cumming,228-104-54,false,11,,,$152.82
1/25/2020,8:42 PM,Florida,Naples,562-877-62,true,33,,,$36.09
1/17/2020,7:04 PM,Florida,Fort Lauderdale,344-166-05,true,17,Yes,0.37,$178.93
9/5/2020,12:21 PM,Alabama,Montgomery,,,22,,,$221.98
3/17/2020,1:44 PM,Alabama,Mobile,,,31,Yes,0.33,$209.45
4/24/2020,8:01 PM,Florida,Miami,,,33,,,$68.64
5/17/2020,12:25 PM,Georgia,Macon,742-108-00,false,20,,,$59.78
11/4/2019,2:26 PM,Mississippi,Gulfport,309-354-90,false,3,,,$19.64
6/29/2020,6:30 PM,Georgia,Cumming,204-294-36,true,14,,,$173.37
4/14/2020,1:16 PM,South Carolina,Columbia,862-410-37,true,31,,,$175.94
12/31/2019,6:21 PM,Florida,Orlando,,,9,Yes,0.47,$74.90
9/3/2020,3:30 PM,Florida,Delray Beach,,,11,,,$162.57
12/20/2019,6:30 PM,Florida,Miami,366-222-22,true,29,,,$45.48
8/1/2020,6:24 PM,Florida,Tampa,,,10,,,$97.13
2/15/2020,2:16 PM,Florida,Daytona Beach,043-414-34,false,4,,,$61.30
3/3/2020,7:36 PM,Georgia,Atlanta,,,23,Yes,0.45,$22.86
8/7/2020,2:55 PM,Georgia,Macon,,,15,Yes,0.44,$106.56
8/6/2020,5:16 PM,Florida,Tallahassee,331-555-69,false,15,,,$225.23
10/30/2020,1:25 PM,Alabama,Montgomery,,,8,,,$122.28
1/1/2020,8:37 PM,South Carolina,Aiken,069-291-93,false,31,,,$63.85
4/29/2020,3:18 PM,South Carolina,Aiken,,,27,,,$22.06
7/16/2020,1:33 PM,South Carolina,Columbia,,,22,,,$217.21
9/21/2020,12:27 PM,Florida,Fort Myers,,,17,,,$136.70
6/16/2020,8:03 PM,Florida,Kissimmee,,,15,,,$201.34
10/22/2019,2:20 PM,Florida,Jacksonville,614-496-06,true,10,,,$147.62
12/19/2019,2:55 PM,Alabama,Mobile,301-460-45,false,22,Yes,0.28,$84.08
3/15/2020,11:10 AM,Georgia,Gainesville,213-137-65,true,3,,,$208.07
6/13/2020,12:16 PM,Mississippi,Jackson,822-619-38,true,33,,,$220.53
10/30/2019,6:07 PM,Florida,Delray Beach,384-525-68,false,14,,,$118.88
2/26/2020,6:39 PM,Florida,Delray Beach,,,17,,,$75.20
1/15/2020,5:08 PM,Alabama,Mobile,,,26,,,$38.26
5/5/2020,11:03 AM,Alabama,Anniston,,,18,Yes,0.39,$210.74
6/20/2020,12:57 PM,Georgia,Augusta,121-875-54,true,21,Yes,0.36,$39.49
3/15/2020,8:30 PM,Georgia,Atlanta,,,13,,,$75.58
12/22/2019,8:35 PM,Alabama,Birmingham,790-687-13,false,30,,,$183.33
9/5/2020,5:06 PM,Alabama,Birmingham,,,16,,,$101.17
5/3/2020,6:57 PM,Georgia,Atlanta,,,23,Yes,0.21,$136.79
4/25/2020,6:38 PM,Florida,Largo,885-424-20,true,14,,,$58.92
4/27/2020,11:30 AM,Florida,Gainesville,726-732-24,true,4,,,$141.79
2/17/2020,1:09 PM,Alabama,Birmingham,,,8,,,$204.82
10/22/2019,6:28 PM,Alabama,Birmingham,838-698-50,false,10,Yes,0.47,$36.77
7/29/2020,6:21 PM,Alabama,Montgomery,,,8,,,$113.67
4/6/2020,5:32 PM,Georgia,Augusta,,,24,Yes,0.48,$174.80
7/10/2020,6:26 PM,Florida,Seminole,497-577-87,false,34,,,$182.70
4/15/2020,3:19 PM,Florida,Orlando,307-742-66,false,29,,,$193.17
7/18/2020,6:37 PM,Florida,Miami,163-318-20,true,26,,,$222.29
10/30/2019,2:10 PM,Georgia,Atlanta,176-975-66,true,7,Yes,0.5,$208.66
5/7/2020,2:46 PM,Florida,Pensacola,,,30,Yes,0.46,$136.43
3/2/2020,8:40 PM,Florida,Hollywood,,,17,,,$188.26
6/3/2020,8:55 PM,Florida,Orlando,,,33,,,$147.06
8/24/2020,11:13 AM,Georgia,Savannah,358-581-23,true,25,,,$120.40
5/8/2020,3:29 PM,Alabama,Huntsville,440-105-08,true,29,,,$134.67
3/10/2020,12:52 PM,Florida,Pensacola,,,22,,,$105.21
3/27/2020,11:45 AM,Florida,Jacksonville,358-393-84,true,23,,,$184.46
11/27/2019,8:33 PM,South Carolina,Greenville,198-550-87,false,21,,,$92.79
10/11/2019,7:35 PM,Florida,Miami,619-648-00,true,11,,,$82.18
8/5/2020,4:15 PM,Alabama,Birmingham,131-863-88,true,14,,,$153.14
6/30/2020,5:27 PM,Florida,Jacksonville,,,18,,,$136.23
4/29/2020,5:36 PM,Florida,Boynton Beach,765-245-31,false,14,,,$33.47
8/6/2020,2:39 PM,Florida,Panama City,,,15,,,$224.80
9/29/2020,3:37 PM,Georgia,Atlanta,700-892-61,true,6,Yes,0.32,$100.34
2/12/2020,11:03 AM,Georgia,Savannah,,,19,,,$97.12
9/16/2020,12:17 PM,Florida,Boca Raton,444-121-81,true,29,,,$34.08
3/1/2020,4:56 PM,Florida,Naples,,,27,,,$190.44
5/5/2020,4:16 PM,Florida,Miami,,,23,,,$162.59
12/31/2019,8:46 PM,Alabama,Mobile,133-084-71,true,10,,,$201.54
7/14/2020,11:39 AM,Florida,Tallahassee,,,29,,,$118.51
11/15/2019,5:41 PM,Mississippi,Jackson,631-419-47,false,22,,,$44.51
11/8/2019,12:17 PM,Florida,Saint Petersburg,,,19,,,$146.35
11/11/2019,6:39 PM,Alabama,Birmingham,471-056-43,false,14,Yes,0.37,$66.44
12/11/2019,2:28 PM,Florida,Pensacola,619-365-96,true,32,,,$203.09
11/24/2019,3:08 PM,Alabama,Mobile,066-178-05,true,26,Yes,0.26,$78.49
1/7/2020,6:06 PM,Florida,Orlando,754-100-22,false,13,Yes,0.2,$136.13
3/30/2020,6:11 PM,Florida,Tampa,335-995-15,true,8,,,$89.38
7/28/2020,5:14 PM,Florida,Palm Bay,617-729-60,true,21,,,$179.51
8/30/2020,1:36 PM,Florida,Saint Petersburg,267-924-28,false,11,,,$123.05
2/9/2020,2:14 PM,Alabama,Mobile,,,17,,,$223.04
3/13/2020,8:23 PM,Florida,Panama City,,,6,Yes,0.22,$20.71
8/27/2020,7:22 PM,Georgia,Marietta,008-810-29,false,6,Yes,0.49,$74.31
12/30/2019,6:24 PM,Florida,Miami,929-726-56,true,26,,,$137.04
3/5/2020,4:17 PM,South Carolina,Anderson,,,25,Yes,0.12,$224.01
3/29/2020,5:53 PM,Florida,Jacksonville,738-382-18,true,20,Yes,0.43,$220.17
12/23/2019,5:12 PM,Florida,Fort Myers,,,10,Yes,0.4,$187.71
10/6/2020,5:08 PM,Alabama,Birmingham,763-532-92,true,18,,,$37.03
10/13/2019,1:17 PM,Florida,Hialeah,,,6,,,$158.83
3/14/2020,1:28 PM,Mississippi,Jackson,800-123-65,false,18,,,$30.64
12/16/2019,6:30 PM,Florida,Fort Lauderdale,,,5,,,$226.03
4/24/2020,11:21 AM,Florida,Pensacola,,,30,Yes,0.13,$195.99
12/7/2019,2:27 PM,Florida,Palm Bay,272-559-97,false,3,,,$131.28
4/10/2020,2:29 PM,Florida,West Palm Beach,,,33,,,$101.44
6/22/2020,5:35 PM,Alabama,Birmingham,953-949-37,false,31,Yes,0.23,$22.17
4/10/2020,6:54 PM,Alabama,Mobile,,,23,,,$180.41
2/10/2020,12:55 PM,South Carolina,Columbia,187-698-75,false,26,Yes,0.46,$150.60
8/24/2020,3:04 PM,Florida,Gainesville,830-141-18,true,26,Yes,0.2,$41.63
6/16/2020,2:16 PM,Florida,Fort Lauderdale,,,11,,,$97.08
2/26/2020,11:32 AM,Georgia,Atlanta,883-348-57,false,32,,,$60.14
4/8/2020,4:49 PM,Alabama,Birmingham,660-275-67,true,29,,,$67.57
1/31/2020,1:15 PM,Florida,West Palm Beach,103-634-45,true,21,,,$36.44
10/1/2019,2:16 PM,Alabama,Montgomery,,,10,,,$196.58
12/14/2019,4:54 PM,Florida,Tampa,360-106-94,true,24,Yes,0.14,$198.24
7/21/2020,5:49 PM,Georgia,Macon,344-667-56,true,32,Yes,0.14,$168.87
1/5/2020,6:32 PM,Georgia,Decatur,942-552-62,true,10,,,$109.35
4/22/2020,4:47 PM,Florida,Vero Beach,022-457-14,false,19,,,$93.11
1/18/2020,1:17 PM,Florida,Miami Beach,524-419-89,true,21,Yes,0.47,$52.20
3/8/2020,5:03 PM,Florida,Clearwater,057-648-53,false,28,Yes,0.28,$112.48
7/14/2020,3:23 PM,Georgia,Augusta,,,11,,,$162.09
3/10/2020,12:26 PM,Georgia,Atlanta,576-553-17,false,9,Yes,0.32,$108.99
7/14/2020,6:23 PM,Georgia,Decatur,952-247-09,true,7,,,$144.94
10/25/2019,3:06 PM,Mississippi,Jackson,898-117-62,true,3,,,$203.82
1/9/2020,6:41 PM,Florida,Miami,107-122-31,true,12,Yes,0.36,$46.18
11/21/2019,12:00 PM,Alabama,Birmingham,890-890-59,true,23,Yes,0.46,$60.99
1/17/2020,12:10 PM,Alabama,Birmingham,906-362-60,true,30,Yes,0.37,$117.82
10/17/2020,4:11 PM,Alabama,Mobile,,,23,,,$53.00
7/2/2020,11:31 AM,Florida,Jacksonville,603-304-58,true,14,,,$219.87
1/12/2020,11:13 AM,South Carolina,Charleston,,,10,,,$68.03
1/17/2020,11:27 AM,Florida,Fort Myers,906-842-67,false,22,,,$175.76
2/24/2020,11:55 AM,Alabama,Montgomery,929-098-37,true,9,Yes,0.36,$219.62
10/30/2019,3:50 PM,Florida,Naples,,,4,,,$232.65
8/22/2020,12:20 PM,South Carolina,Charleston,888-327-90,true,5,,,$128.40
5/29/2020,4:34 PM,Florida,Orlando,672-607-80,false,20,,,$79.72
11/2/2019,5:07 PM,Florida,Naples,558-045-51,false,29,Yes,0.21,$54.27
6/13/2020,8:59 PM,Florida,Pinellas Park,683-808-15,false,20,,,$38.27
10/11/2020,12:47 PM,Georgia,Columbus,,,23,,,$169.60
2/24/2020,7:33 PM,Georgia,Atlanta,147-612-65,true,32,,,$149.18
3/22/2020,1:26 PM,Mississippi,Meridian,,,24,,,$129.75
5/12/2020,3:20 PM,Georgia,Valdosta,,,5,Yes,0.35,$85.59
7/6/2020,4:28 PM,Florida,West Palm Beach,,,13,,,$222.47
