Date,Department,Product Name,Page Views,Adds to Cart,Purchases,Number of Products Purchased
2025-09-04,"Books","Children Book",7938,3337,977,2931
2025-09-04,"Beauty","Cleanser",9168,5471,410,1230
2025-09-04,"Home & Garden","Coffee Maker",8625,4345,1241,2482
2025-09-04,"Electronics","Mouse",4037,1600,558,558
2025-09-04,"Sports & Fitness","Dumbbell Set",1635,969,541,541
2025-09-04,"Sports & Fitness","Bicycle Helmet",4655,3213,2687,2687
2025-09-04,"Sports & Fitness","Basketball",6237,5133,864,864
2025-09-04,"Toys","Science Kit",9765,2167,812,2436
2025-09-04,"Clothing","Red Socks Pack",1579,783,252,252
2025-09-04,"Home & Garden","FitLife Wall Art",7326,5877,3605,10815
2025-09-04,"Food & Beverages","Medium Trail Mix",9170,5962,1301,3903
2025-09-04,"Books","ModernLiving Graphic Novel",9251,1969,1289,3867
2025-09-04,"Toys","Green Art Supplies Kit",4089,1805,279,837
2025-09-04,"Sports & Fitness","XL Foam Roller",8254,2963,600,600
2025-09-04,"Books","Business Book",3774,3470,448,1344
2025-09-04,"Books","Poetry Collection",6783,4748,3816,11448
2025-09-04,"Electronics","PureNature USB-C Cable",8322,6319,912,912
2025-09-04,"Books","StyleHub Science Fiction",4678,2304,1997,3994
2025-09-04,"Books","Graphic Novel",10033,9495,1007,2014
2025-09-04,"Clothing","Socks Pack",899,753,79,158
2025-09-04,"Toys","Building Blocks",6192,5673,2757,5514
2025-09-04,"Food & Beverages","Orange Vitamin Supplements",6699,5538,564,1128
2025-09-04,"Electronics","Laptop Bag",7063,6635,964,964
2025-09-04,"Electronics","SmartChoice Smart Watch",7787,6572,3749,3749
2025-09-04,"Clothing","Cotton T-Shirt",4374,3098,312,312
2025-09-04,"Books","Science Fiction",3392,2101,424,1272
2025-09-04,"Food & Beverages","FitLife Peanut Butter",74,22,18,18
2025-09-04,"Toys","Robot Toy",8175,4503,527,527
2025-09-04,"Beauty","Serum",4831,4124,426,1278
2025-09-04,"Books","History Book",2717,1347,251,753
2025-09-04,"Home & Garden","Pink Area Rug",3223,2921,756,1512
2025-09-04,"Books","Travel Guide",4879,1139,762,762
2025-09-04,"Food & Beverages","32oz Olive Oil",5754,1633,337,337
2025-09-04,"Books","Orange Travel Guide",7882,3690,444,1332
2025-09-04,"Books","Navy Business Book",4664,1534,1341,2682
2025-09-04,"Clothing","16oz Backpack",2709,1791,222,222
2025-09-04,"Sports & Fitness","Gym Bag",8244,2809,1286,1286
2025-09-04,"Electronics","Brown Tablet",4282,2292,747,2241
2025-09-04,"Books","ClassicWear Fantasy Series",4891,1277,938,1876
2025-09-04,"Books","Biography",8247,3149,727,727
2025-09-04,"Beauty","Purple Cleanser",3532,1039,487,974
2025-09-04,"Food & Beverages","Dark Chocolate",7749,1489,973,973
2025-09-04,"Food & Beverages","Trail Mix",3121,1816,151,151
2025-09-05,"Electronics","XL Mouse",3044,1905,582,582
2025-09-05,"Toys","Doll House",1013,811,46,92
2025-09-05,"Sports & Fitness","Exercise Ball",4344,2358,1531,3062
2025-09-05,"Electronics","Standard Laptop Stand",6798,5712,645,1935
2025-09-05,"Sports & Fitness","Protein Shaker",9124,2213,396,396
2025-09-05,"Electronics","StyleHub Laptop Bag",4425,2300,416,832
2025-09-05,"Beauty","Foundation",6305,5820,1145,2290
2025-09-05,"Books","Textbook",2567,1305,442,1326
2025-09-05,"Electronics","Laptop Bag",4544,3199,2589,5178
2025-09-05,"Clothing","Denim Jeans",2035,1306,351,351
2025-09-05,"Beauty","Nail Polish",3863,960,513,1539
2025-09-05,"Home & Garden","Pink Table Lamp",2892,1874,1368,4104
2025-09-05,"Beauty","EcoStyle Perfume",5754,4045,676,676
2025-09-05,"Home & Garden","Photo Frame",9278,6773,4502,4502
2025-09-05,"Clothing","Cotton T-Shirt",1372,570,113,113
2025-09-05,"Home & Garden","PureNature Table Lamp",8599,791,633,1899
2025-09-05,"Electronics","Pink Laptop Bag",7585,3417,885,2655
2025-09-05,"Books","Magazine Subscription",178,138,35,105
2025-09-05,"Home & Garden","Wall Art",4059,3018,2256,6768
2025-09-05,"Books","Cookbook",6956,5348,2596,7788
2025-09-05,"Books","StyleHub Science Fiction",8103,4469,2201,6603
2025-09-05,"Electronics","Brown Tablet",9301,7354,1260,1260
2025-09-05,"Electronics","Phone Case",4827,3210,2749,5498
2025-09-05,"Home & Garden","Curtains",9879,8249,711,1422
2025-09-05,"Electronics","Tablet",1823,745,281,843
2025-09-05,"Beauty","Makeup Brush Set",6160,4332,795,1590
2025-09-05,"Beauty","Perfume",4869,4506,587,1761
2025-09-05,"Books","ClassicWear Fantasy Series",3192,1540,507,1521
2025-09-05,"Home & Garden","Utensil Set",2899,1084,729,729
2025-09-05,"Sports & Fitness","PureNature Gym Bag",4247,1886,1336,1336
2025-09-05,"Electronics","USB-C Cable",7735,2686,1487,1487
2025-09-05,"Clothing","Backpack",5008,3676,532,532
2025-09-05,"Beauty","StyleHub Face Moisturizer",1617,1315,685,1370
2025-09-05,"Sports & Fitness","Foam Roller",9755,3005,1241,3723
2025-09-05,"Electronics","Monitor",9833,9244,5453,10906
2025-09-05,"Electronics","ModernLiving Laptop Stand",6314,1433,322,644
2025-09-05,"Home & Garden","XL Utensil Set",3822,3478,1785,1785
2025-09-05,"Clothing","Gray Gloves",2302,951,313,626
2025-09-05,"Books","Yellow Biography",6030,5152,442,442
2025-09-05,"Toys","Building Blocks",1248,333,153,459
2025-09-05,"Electronics","Power Bank",9221,4340,1840,3680
2025-09-05,"Books","Biography",4832,2004,641,1282
2025-09-05,"Beauty","Orange Perfume",7336,3259,2848,5696
2025-09-05,"Electronics","Mouse",8788,5553,1057,1057
2025-09-05,"Beauty","Gray Eye Shadow Palette",2616,960,183,183
2025-09-05,"Home & Garden","Table Lamp",6199,4919,769,2307
2025-09-05,"Beauty","Lipstick",2118,1931,1026,2052
2025-09-05,"Books","Self-Help Book",6956,2145,1778,5334
2025-09-05,"Sports & Fitness","White Yoga Mat",3719,233,215,645
2025-09-05,"Beauty","Large Nail Polish",8424,6407,499,998
2025-09-05,"Sports & Fitness","Standard Water Bottle",5406,2015,1073,3219
2025-09-05,"Books","Business Book",1934,1263,1037,2074
2025-09-05,"Beauty","Shampoo",9413,6239,904,1808
2025-09-05,"Books","Graphic Novel",3804,1688,483,1449
2025-09-05,"Beauty","Face Mask",2942,2016,343,343
2025-09-05,"Books","Navy Business Book",7689,6984,747,747
2025-09-05,"Beauty","Hair Dryer",3804,1477,997,1994
2025-09-05,"Sports & Fitness","Swimming Goggles",528,347,182,364
2025-09-05,"Sports & Fitness","Yoga Mat",7699,2330,1537,4611
2025-09-05,"Home & Garden","Pink Area Rug",3252,1306,858,858
2025-09-05,"Beauty","TechCore Body Lotion",2865,2397,456,912
2025-09-05,"Sports & Fitness","Tennis Racket",5816,3009,458,916
2025-09-05,"Sports & Fitness","Running Armband",1777,1655,857,1714
2025-09-05,"Books","ModernLiving Graphic Novel",8138,1821,1265,1265
2025-09-05,"Books","Fantasy Series",2241,874,811,1622
2025-09-05,"Clothing","Red Socks Pack",635,99,55,165
2025-09-05,"Books","Children Book",5936,1030,999,1998
2025-09-05,"Beauty","Cleanser",5298,3385,984,2952
2025-09-05,"Sports & Fitness","Premium Resistance Bands",9013,7044,1150,2300
2025-09-05,"Home & Garden","White Towel Set",10029,4860,1486,4458
2025-09-05,"Books","Mystery Novel",4033,1270,693,1386
2025-09-05,"Books","History Book",4436,1318,686,1372
2025-09-05,"Beauty","Face Moisturizer",2680,1583,251,502
2025-09-05,"Books","Orange Travel Guide",1601,1463,272,544
2025-09-05,"Sports & Fitness","Gym Bag",8532,7741,1099,1099
2025-09-05,"Clothing","Sunglasses",1673,1402,101,303
2025-09-05,"Home & Garden","Small Storage Basket",5377,1306,243,729
2025-09-05,"Home & Garden","Kitchen Mat",9012,5622,441,882
2025-09-05,"Home & Garden","Candle Set",8409,5753,1560,1560
2025-09-05,"Sports & Fitness","Resistance Bands",1827,1287,1047,3141
2025-09-05,"Sports & Fitness","ClassicWear Swimming Goggles",8822,4989,2944,2944
2025-09-05,"Sports & Fitness","PureNature Running Armband",5291,2287,1749,1749
2025-09-05,"Clothing","Winter Jacket",5252,3535,368,1104
2025-09-05,"Clothing","Yoga Pants",9213,4995,408,408
2025-09-05,"Home & Garden","Bed Sheets Set",9824,7106,1764,3528
2025-09-05,"Home & Garden","Throw Pillow",7014,6517,1292,1292
2025-09-05,"Beauty","ProMax Eye Shadow Palette",986,632,87,261
2025-09-05,"Sports & Fitness","XL Foam Roller",6352,3966,3306,3306
2025-09-05,"Home & Garden","Cutting Board",6592,5213,732,1464
2025-09-05,"Home & Garden","Mixing Bowls",4277,2674,860,2580
2025-09-06,"Food & Beverages","Peanut Butter",9016,8329,722,722
2025-09-06,"Books","Travel Guide",4390,1023,556,556
2025-09-06,"Books","ProMax Mystery Novel",3586,2185,399,1197
2025-09-06,"Books","ClassicWear Fantasy Series",2507,898,433,866
2025-09-06,"Beauty","Purple Cleanser",4411,2551,830,830
2025-09-06,"Books","Magazine Subscription",4257,3800,823,2469
2025-09-06,"Sports & Fitness","Premium Resistance Bands",3482,1895,610,610
2025-09-06,"Sports & Fitness","Resistance Bands",2828,396,348,1044
2025-09-06,"Books","Business Book",5909,4060,2798,2798
2025-09-06,"Beauty","HomeBasics Mascara",1622,1452,179,358
2025-09-06,"Sports & Fitness","XL Foam Roller",2292,1506,383,766
2025-09-06,"Beauty","Black Face Mask",3285,1756,582,1746
2025-09-06,"Beauty","Large Nail Polish",3178,1327,417,417
2025-09-06,"Food & Beverages","FitLife Dark Chocolate",4306,1109,319,319
2025-09-06,"Beauty","SmartChoice Cleanser",1007,556,399,1197
2025-09-06,"Home & Garden","Candle Set",8381,4973,976,1952
2025-09-06,"Beauty","Gray Lipstick",6469,1742,421,1263
2025-09-06,"Home & Garden","Throw Pillow",3744,2973,2157,4314
2025-09-06,"Books","History Book",3547,1489,343,343
2025-09-06,"Food & Beverages","Protein Bars",8126,4845,2014,6042
2025-09-06,"Toys","Card Game",7440,6372,3752,3752
2025-09-06,"Toys","Large Play-Doh Set",7698,3530,552,1656
2025-09-06,"Home & Garden","Wall Art",9909,2372,992,2976
2025-09-06,"Toys","Black LEGO Set",3992,3483,1254,2508
2025-09-06,"Sports & Fitness","ClassicWear Swimming Goggles",9694,5653,826,2478
2025-09-06,"Beauty","Foundation",8706,7813,3208,6416
2025-09-06,"Toys","Small Action Figure",5457,4532,353,706
2025-09-06,"Beauty","Eye Shadow Palette",3027,2062,218,218
2025-09-06,"Toys","Action Figure",5369,4185,1035,2070
2025-09-06,"Food & Beverages","Energy Drinks Pack",7280,5313,1141,1141
2025-09-06,"Home & Garden","Curtains",789,250,88,176
2025-09-06,"Toys","Science Kit",200,121,86,172
2025-09-06,"Home & Garden","White Towel Set",8499,7485,1350,1350
2025-09-06,"Toys","Doll House",647,573,372,744
2025-09-06,"Beauty","StyleHub Face Moisturizer",7591,3693,2981,5962
2025-09-06,"Food & Beverages","Orange Vitamin Supplements",1308,881,412,824
2025-09-06,"Beauty","StyleHub Face Mask",2742,1833,197,394
2025-09-06,"Beauty","Conditioner",1875,1369,928,1856
2025-09-06,"Home & Garden","Photo Frame",4416,2515,448,1344
2025-09-06,"Beauty","Orange Perfume",6959,2427,1357,2714
2025-09-06,"Beauty","Gray Eye Shadow Palette",8859,7430,4718,14154
2025-09-06,"Toys","Board Game",3445,2401,507,507
2025-09-06,"Beauty","Cleanser",9377,6674,1512,1512
2025-09-06,"Home & Garden","Table Lamp",1711,1189,336,1008
2025-09-06,"Sports & Fitness","Foam Roller",5532,2946,2924,5848
2025-09-06,"Electronics","Smart Watch",3678,1916,1750,3500
2025-09-06,"Electronics","StyleHub Laptop Bag",1182,957,173,519
2025-09-06,"Food & Beverages","Vitamin Supplements",6689,3651,2942,5884
2025-09-06,"Electronics","Standard Laptop Stand",865,591,384,1152
2025-09-06,"Electronics","Tablet",5499,3030,356,356
2025-09-06,"Toys","XL Science Kit",5989,2264,679,679
2025-09-06,"Electronics","Power Bank",1249,629,82,82
2025-09-06,"Electronics","Bluetooth Speaker",4169,3121,2283,6849
2025-09-06,"Food & Beverages","Red Dark Chocolate",8491,6328,3863,3863
2025-09-06,"Toys","Stuffed Animal",7826,6296,413,826
2025-09-06,"Electronics","SmartChoice Smart Watch",3249,3004,1113,1113
2025-09-06,"Sports & Fitness","Protein Shaker",6261,3739,2053,4106
2025-09-06,"Electronics","Brown Tablet",5063,3671,721,1442
2025-09-06,"Books","Science Fiction",9016,6924,2255,4510
2025-09-06,"Books","ModernLiving Poetry Collection",8362,4018,2959,5918
2025-09-06,"Electronics","Phone Case",7636,5182,984,1968
2025-09-06,"Clothing","Hoodie",5468,3631,775,2325
2025-09-06,"Clothing","Dress Shirt",9983,4320,2897,8691
2025-09-06,"Sports & Fitness","Bicycle Helmet",384,188,83,166
2025-09-06,"Sports & Fitness","PureNature Running Armband",666,596,66,132
2025-09-06,"Home & Garden","PureNature Table Lamp",1688,1465,68,204
2025-09-06,"Books","Self-Help Book",5378,3904,2655,5310
2025-09-06,"Electronics","XL HDMI Cable",8660,7646,773,1546
2025-09-06,"Electronics","Screen Protector",94,73,9,9
2025-09-06,"Sports & Fitness","PureNature Gym Bag",5992,3428,521,1563
2025-09-06,"Books","Navy Business Book",4524,2976,869,2607
2025-09-06,"Food & Beverages","Spice Collection",9092,4895,1662,3324
2025-09-06,"Food & Beverages","Organic Coffee",8103,4385,501,1002
2025-09-06,"Toys","Puzzle Set",3584,2993,656,1312
2025-09-06,"Sports & Fitness","Standard Water Bottle",4619,779,484,968
2025-09-06,"Electronics","USB-C Cable",6201,4793,3205,9615
2025-09-06,"Sports & Fitness","Basketball",2713,1801,870,2610
2025-09-06,"Beauty","ProMax Eye Shadow Palette",8928,6252,4162,4162
2025-09-06,"Sports & Fitness","Dumbbell Set",842,604,48,96
2025-09-06,"Beauty","Body Lotion",4152,2901,292,584
2025-09-06,"Electronics","Pink Laptop Bag",8999,1814,1211,3633
2025-09-06,"Clothing","Gloves",3188,2045,324,972
2025-09-06,"Toys","Building Blocks",7052,6267,1092,1092
2025-09-06,"Sports & Fitness","Water Bottle",6980,6628,1047,3141
2025-09-06,"Electronics","Wireless Headphones",7033,2619,566,566
2025-09-06,"Electronics","Webcam",6541,5243,760,1520
2025-09-06,"Clothing","Gray Gloves",4584,3173,540,1080
2025-09-06,"Clothing","Backpack",4577,649,535,1605
2025-09-06,"Toys","Musical Instrument",1860,700,297,891
2025-09-06,"Books","Orange Travel Guide",6403,4154,3196,9588
2025-09-07,"Books","Children Book",3009,2539,1791,3582
2025-09-07,"Home & Garden","16oz Cutting Board",8952,6609,1587,1587
2025-09-07,"Electronics","Screen Protector",7559,2375,740,2220
2025-09-07,"Electronics","Pink Laptop Bag",705,172,78,78
2025-09-07,"Beauty","Face Moisturizer",1171,763,120,120
2025-09-07,"Clothing","Socks Pack",5677,3855,1037,1037
2025-09-07,"Home & Garden","Throw Pillow",1776,751,348,348
2025-09-07,"Beauty","Orange Perfume",4890,4536,2068,2068
2025-09-07,"Beauty","StyleHub Face Moisturizer",9276,2253,1809,1809
2025-09-07,"Beauty","ClassicWear Foundation",7958,4226,1018,2036
2025-09-07,"Beauty","Makeup Brush Set",3600,755,563,1689
2025-09-07,"Electronics","Wireless Headphones",8328,1260,987,2961
2025-09-07,"Home & Garden","Table Lamp",8448,952,875,1750
2025-09-07,"Home & Garden","XL Utensil Set",9949,8836,4434,8868
2025-09-07,"Beauty","Mascara",9309,5728,5188,5188
2025-09-07,"Clothing","Backpack",70,51,29,58
2025-09-07,"Electronics","XL Smart Watch",8098,3116,2486,7458
2025-09-07,"Electronics","PureNature USB-C Cable",220,85,66,198
2025-09-07,"Beauty","Perfume",4744,2651,613,1839
2025-09-07,"Electronics","StyleHub Laptop Bag",3580,2193,562,1124
2025-09-07,"Toys","Green Art Supplies Kit",2403,2224,908,1816
2025-09-07,"Clothing","ClassicWear Backpack",9586,1460,863,863
2025-09-07,"Clothing","Leather Belt",6408,2734,299,897
2025-09-07,"Beauty","Serum",3631,2300,389,778
2025-09-07,"Food & Beverages","Red Dark Chocolate",2740,1640,1138,1138
2025-09-07,"Books","Biography",7875,3188,1456,4368
2025-09-07,"Beauty","StyleHub Face Mask",9192,5798,1469,1469
2025-09-07,"Beauty","Gray Lipstick",9803,8910,4705,14115
2025-09-07,"Clothing","Sneakers",1423,479,61,183
2025-09-07,"Electronics","Phone Case",9608,5469,4224,12672
2025-09-07,"Food & Beverages","FitLife Peanut Butter",387,324,47,141
2025-09-07,"Toys","SmartChoice Educational Toy",8309,6394,2426,2426
2025-09-07,"Beauty","ProMax Eye Shadow Palette",1399,1086,125,125
2025-09-07,"Books","StyleHub Science Fiction",4317,778,335,1005
2025-09-07,"Electronics","Monitor",9589,5567,988,2964
2025-09-07,"Clothing","Yoga Pants",8864,8418,4291,4291
2025-09-07,"Beauty","Foundation",3044,885,551,1102
2025-09-07,"Books","Graphic Novel",7233,6096,927,2781
2025-09-07,"Books","Poetry Collection",3194,1995,1230,1230
2025-09-07,"Books","Orange Travel Guide",5164,3720,1101,2202
2025-09-07,"Clothing","Running Shoes",4945,3448,1076,3228
2025-09-07,"Sports & Fitness","Basketball",5156,1066,986,2958
2025-09-07,"Beauty","Face Mask",6271,4259,412,824
2025-09-07,"Beauty","Shampoo",6007,5601,897,2691
2025-09-07,"Books","Yellow Biography",5089,4488,672,1344
2025-09-07,"Sports & Fitness","Standard Water Bottle",3935,2813,1141,2282
2025-09-07,"Food & Beverages","Dark Chocolate",7591,3042,1277,3831
2025-09-07,"Home & Garden","Small Storage Basket",8819,7971,5188,10376
2025-09-07,"Books","XL Magazine Subscription",3667,2789,539,1078
2025-09-07,"Sports & Fitness","Premium Resistance Bands",5860,1365,691,691
2025-09-07,"Beauty","EcoStyle Perfume",9226,6275,1441,1441
2025-09-07,"Home & Garden","Kitchen Mat",5446,3126,1462,1462
2025-09-07,"Toys","Action Figure",871,768,113,226
2025-09-07,"Sports & Fitness","Exercise Ball",9171,5776,2774,8322
2025-09-07,"Clothing","Orange Scarf",9575,5971,1118,1118
2025-09-07,"Clothing","16oz Backpack",2292,300,94,282
2025-09-07,"Sports & Fitness","Foam Roller",1851,1739,666,1332
2025-09-07,"Books","Fantasy Series",7398,880,868,868
2025-09-07,"Sports & Fitness","XL Foam Roller",7178,5570,3800,11400
2025-09-07,"Food & Beverages","Olive Oil",8009,1359,919,919
2025-09-07,"Sports & Fitness","Protein Shaker",534,503,29,58
2025-09-07,"Home & Garden","Curtains",7526,4096,462,462
2025-09-07,"Beauty","Deluxe Serum",1959,1842,364,364
2025-09-07,"Clothing","StyleHub Baseball Cap",113,34,11,22
2025-09-07,"Electronics","Standard Laptop Stand",6193,4792,469,1407
2025-09-07,"Home & Garden","Towel Set",1553,1388,436,872
2025-09-07,"Beauty","Gray Eye Shadow Palette",9630,4546,4314,12942
2025-09-07,"Electronics","TechCore Screen Protector",9222,2155,1939,1939
2025-09-07,"Sports & Fitness","Bicycle Helmet",616,34,29,87
2025-09-07,"Sports & Fitness","ClassicWear Swimming Goggles",5492,4476,3050,6100
2025-09-07,"Clothing","Dress Shirt",9812,3544,1294,2588
2025-09-07,"Electronics","USB-C Cable",933,308,78,234
2025-09-07,"Beauty","TechCore Body Lotion",8514,3687,1103,2206
2025-09-07,"Electronics","Mouse",4617,4282,1325,1325
2025-09-07,"Books","Mystery Novel",5433,2359,820,1640
2025-09-07,"Sports & Fitness","Dumbbell Set",2830,2418,232,232
2025-09-07,"Electronics","Webcam",3891,1803,299,897
2025-09-07,"Home & Garden","Pink Table Lamp",4402,2501,1736,5208
2025-09-07,"Books","Travel Guide",6152,4378,2878,2878
2025-09-07,"Home & Garden","Utensil Set",1631,978,110,220
2025-09-07,"Toys","Board Game",5706,2782,499,1497
2025-09-07,"Home & Garden","Bed Sheets Set",6588,3354,3081,6162
2025-09-07,"Sports & Fitness","Yoga Mat",1549,900,752,1504
2025-09-07,"Sports & Fitness","PureNature Running Armband",6924,4757,728,2184
2025-09-07,"Sports & Fitness","White Yoga Mat",9071,6694,1051,1051
2025-09-07,"Books","ModernLiving Poetry Collection",3365,2496,1186,1186
2025-09-07,"Sports & Fitness","PureNature Gym Bag",7220,3485,1028,2056
2025-09-07,"Sports & Fitness","Fitness Tracker",8384,3174,1828,5484
2025-09-07,"Clothing","Winter Jacket",3660,2096,726,726
2025-09-07,"Clothing","Red Socks Pack",416,175,16,32
2025-09-08,"Clothing","Cotton T-Shirt",5983,5080,3384,6768
2025-09-08,"Home & Garden","Candle Set",1368,870,280,840
2025-09-08,"Clothing","Large Running Shoes",7044,5440,4224,4224
2025-09-08,"Home & Garden","Cutting Board",2571,2207,174,522
