Avg Room Rate,reservation_id,check_in_date,stay_duration,adults,children,room_type,special_requests_flag,booking_channel,reservation_status,advanced_booking,Property,Date,Rate Type
185.9,758030-TK-6575-AN,1/22/2020,6,3,3,Suite,Yes,Phone App,Completed,Yes,The Sankey,1/22/2020,Weekday
79,324395-A5-8899-RB,3/5/2020,8,2,4,Double,No,Website,Completed,Yes,The Chord,3/5/2020,Weekday
185.9,505921-GK-4622-GG,8/29/2020,12,1,1,Suite,No,Travel Agent,Completed,Yes,The Sankey,8/29/2020,Weekday
80.58,910601-AK-1282-XF,4/17/2020,12,2,4,Queen,Yes,Travel Agent,Completed,Yes,The Chord,4/17/2020,Weekday
109,127801-0Z-4448-RU,8/27/2020,13,1,2,Double,No,Travel Agent,Completed,Yes,The Marimekko,8/27/2020,Weekday
152.1,588751-NE-6675-HU,5/8/2020,5,4,3,Single,No,Travel Agent,Completed,Yes,The Sankey,5/8/2020,Weekday
245.05,922391-PF-9818-SR,8/8/2020,8,2,2,Executive Suite,Yes,Website,Reduced,Yes,The Sankey,8/8/2020,Weekday
99,248047-43-8281-CL,3/22/2020,12,1,1,Double,Yes,Phone App,Completed,Yes,The Marimekko,3/22/2020,Weekend
86.9,367675-ZB-8002-NS,7/24/2020,7,1,4,Suite,Yes,Phone App,Completed,Yes,The Chord,7/24/2020,Weekday
109,188988-U8-5463-BW,4/21/2020,1,2,1,Double,Yes,Phone App,Completed,Yes,The Marimekko,4/21/2020,Weekday
199,233874-LH-7657-EF,6/1/2020,3,4,3,Double,No,Website,Completed,Yes,The Sankey,6/1/2020,Weekend
82.95,935514-KY-2592-OD,1/16/2020,2,1,1,King,No,Travel Agent,Completed,Yes,The Chord,1/16/2020,Weekday
114.55,466199-2M-1369-KL,9/11/2020,2,3,3,Executive Suite,Yes,Walk-in,Completed,No,The Chord,9/11/2020,Weekday
109,527613-CZ-5738-XW,4/16/2020,3,4,3,Double,No,Phone App,Completed,Yes,The Marimekko,4/16/2020,Weekday
111.18,950903-NK-3002-XR,2/28/2020,14,1,2,Queen,No,Phone App,Completed,Yes,The Marimekko,2/28/2020,Weekday
79,010219-4R-7219-RP,8/5/2020,9,2,1,Double,No,Call Center,Completed,Yes,The Chord,8/5/2020,Weekday
177.45,246741-VL-8264-RF,8/18/2020,14,2,3,King,No,Phone App,Completed,Yes,The Sankey,8/18/2020,Weekday
109,063448-X4-5819-CM,7/18/2020,11,4,2,Double,Yes,Phone App,Completed,Yes,The Marimekko,7/18/2020,Weekday
218.9,373904-5J-7046-SC,6/8/2020,3,3,1,Suite,Yes,Website,Completed,Yes,The Sankey,6/8/2020,Weekend
179.1,099908-KR-8428-JH,6/14/2020,11,1,2,Single,No,Website,Completed,Yes,The Sankey,6/14/2020,Weekend
109,757121-XE-1059-HL,8/11/2020,7,4,2,Double,Yes,Phone App,Completed,Yes,The Marimekko,8/11/2020,Weekday
208.95,313115-UT-3890-LK,4/13/2020,10,3,3,King,No,Phone App,Completed,Yes,The Sankey,4/13/2020,Weekend
86.9,879926-SA-5954-YR,7/10/2020,3,2,4,Suite,Yes,Call Center,Completed,Yes,The Chord,7/10/2020,Weekday
99,319927-DL-5527-PE,8/24/2020,7,2,1,Double,No,Call Center,Extended,No,The Chord,8/24/2020,Weekend
169,248441-BG-3257-ZW,2/28/2020,1,2,1,Double,No,Phone App,Completed,Yes,The Sankey,2/28/2020,Weekday
79,935653-9U-5634-CJ,3/31/2020,9,2,1,Double,No,Phone App,No-Show,Yes,The Chord,3/31/2020,Weekday
172.38,372276-7P-0726-ZF,7/15/2020,8,1,4,Queen,Yes,Phone App,Completed,Yes,The Sankey,7/15/2020,Weekday
109,123394-II-7045-CD,7/29/2020,4,2,3,Double,No,Travel Agent,Completed,Yes,The Marimekko,7/29/2020,Weekday
218.9,528348-I8-8577-MI,6/28/2020,4,3,4,Suite,Yes,Phone App,Completed,No,The Sankey,6/28/2020,Weekend
185.9,345253-7L-3410-ZR,4/10/2020,1,4,3,Suite,No,Website,Completed,Yes,The Sankey,4/10/2020,Weekday
179.1,208555-UB-2727-EU,7/19/2020,6,2,2,Single,Yes,Phone App,Completed,Yes,The Sankey,7/19/2020,Weekend
179.1,204076-YV-0593-HZ,4/13/2020,6,4,2,Single,No,Website,Completed,Yes,The Sankey,4/13/2020,Weekend
245.05,969390-ZP-6282-NJ,5/20/2020,8,4,1,Executive Suite,Yes,Phone App,Completed,Yes,The Sankey,5/20/2020,Weekday
114.55,755232-98-2922-FA,10/16/2020,1,3,2,Executive Suite,Yes,Phone App,No-Show,Yes,The Chord,10/16/2020,Weekday
245.05,019469-BO-4128-QM,5/28/2020,5,3,3,Executive Suite,No,Phone App,Completed,Yes,The Sankey,5/28/2020,Weekday
169,106155-RE-5566-IU,7/24/2020,10,2,2,Double,No,Call Center,Completed,Yes,The Sankey,7/24/2020,Weekday
80.58,252254-YU-2691-MD,8/21/2020,5,2,3,Queen,Yes,Website,Completed,Yes,The Chord,8/21/2020,Weekday
109,393395-2D-0416-UB,8/11/2020,7,1,1,Double,No,Website,Completed,Yes,The Marimekko,8/11/2020,Weekday
86.9,238314-7O-1335-QG,4/2/2020,7,3,4,Suite,No,Website,Completed,Yes,The Chord,4/2/2020,Weekday
177.45,615291-SO-8895-DJ,4/25/2020,1,1,2,King,No,Walk-in,Completed,No,The Sankey,4/25/2020,Weekday
119.9,830910-RZ-2773-SF,5/22/2020,8,3,1,Suite,Yes,Travel Agent,Completed,Yes,The Marimekko,5/22/2020,Weekday
114.45,339622-OI-6478-GQ,5/29/2020,7,1,4,King,No,Website,Completed,Yes,The Marimekko,5/29/2020,Weekday
80.58,086933-H3-4656-CM,2/22/2020,14,3,3,Queen,No,Call Center,Completed,Yes,The Chord,2/22/2020,Weekday
177.45,195642-Z1-0137-YL,3/27/2020,3,4,1,King,No,Website,Completed,Yes,The Sankey,3/27/2020,Weekday
172.38,380345-EF-2921-MJ,10/8/2020,13,2,1,Queen,No,Travel Agent,Completed,Yes,The Sankey,10/8/2020,Weekday
71.1,428342-RU-2433-LE,7/1/2020,6,4,1,Single,Yes,Phone App,Extended,Yes,The Chord,7/1/2020,Weekday
185.9,684458-6A-9518-VO,6/13/2020,14,3,2,Suite,No,Website,Completed,Yes,The Sankey,6/13/2020,Weekday
71.1,020632-KL-4549-NO,5/12/2020,1,4,4,Single,No,Walk-in,Completed,No,The Chord,5/12/2020,Weekday
79,753430-2I-2224-XX,5/30/2020,1,1,2,Double,No,Website,Completed,Yes,The Chord,5/30/2020,Weekday
99,769001-NX-3275-ID,7/20/2020,7,4,3,Double,No,Travel Agent,Completed,Yes,The Marimekko,7/20/2020,Weekend
202.98,634249-MA-1532-JJ,6/29/2020,10,2,3,Queen,No,Phone App,Completed,Yes,The Sankey,6/29/2020,Weekend
185.9,082978-7Y-7470-NF,2/28/2020,11,1,2,Suite,Yes,Website,Completed,No,The Sankey,2/28/2020,Weekday
177.45,656794-SF-3671-PR,2/1/2020,11,2,4,King,Yes,Phone App,Completed,Yes,The Sankey,2/1/2020,Weekday
199,634656-N2-2226-QB,10/5/2020,14,3,3,Double,No,Call Center,Reduced,Yes,The Sankey,10/5/2020,Weekend
172.38,304418-4I-7139-VK,7/16/2020,3,2,4,Queen,No,Walk-in,Completed,No,The Sankey,7/16/2020,Weekday
169,623578-XH-3671-TD,9/23/2020,6,3,2,Double,No,Website,No-Show,Yes,The Sankey,9/23/2020,Weekday
152.1,699269-93-4490-XB,7/24/2020,4,2,1,Single,Yes,Travel Agent,Completed,Yes,The Sankey,7/24/2020,Weekday
111.18,822483-RB-4102-ER,7/31/2020,14,4,3,Queen,No,Website,Completed,Yes,The Marimekko,7/31/2020,Weekday
208.95,003154-CF-3530-MJ,1/13/2020,11,4,1,King,Yes,Travel Agent,Completed,Yes,The Sankey,1/13/2020,Weekend
152.1,506104-7S-4556-PA,2/29/2020,7,1,2,Single,Yes,Travel Agent,Completed,Yes,The Sankey,2/29/2020,Weekday
119.9,023318-HU-8086-YB,7/21/2020,1,3,4,Suite,Yes,Phone App,Completed,Yes,The Marimekko,7/21/2020,Weekday
172.38,043888-E1-6847-ZW,10/2/2020,9,2,3,Queen,No,Phone App,Completed,No,The Sankey,10/2/2020,Weekday
152.1,448296-8E-0284-CT,3/7/2020,14,4,4,Single,Yes,Phone App,Completed,Yes,The Sankey,3/7/2020,Weekday
199,225114-S2-0652-CK,9/28/2020,8,3,1,Double,No,Website,Completed,Yes,The Sankey,9/28/2020,Weekend
199,846286-8O-3578-YN,7/12/2020,9,1,4,Double,No,Phone App,Completed,Yes,The Sankey,7/12/2020,Weekend
179.1,868240-FM-6668-RU,3/30/2020,14,2,4,Single,No,Phone App,Completed,Yes,The Sankey,3/30/2020,Weekend
177.45,883916-S4-7468-QA,9/11/2020,4,3,1,King,Yes,Website,Completed,No,The Sankey,9/11/2020,Weekday
80.58,055642-WU-4141-YE,10/13/2020,12,2,3,Queen,Yes,Call Center,Completed,No,The Chord,10/13/2020,Weekday
99,026503-GE-5802-AY,10/19/2020,14,1,4,Double,Yes,Website,Completed,Yes,The Marimekko,10/19/2020,Weekend
177.45,011697-1B-0058-UM,8/27/2020,10,1,1,King,No,Phone App,Completed,Yes,The Sankey,8/27/2020,Weekday
245.05,912509-30-8928-QD,1/28/2020,3,2,1,Executive Suite,No,Website,Completed,Yes,The Sankey,1/28/2020,Weekday
177.45,854911-MW-4210-NH,8/11/2020,1,1,1,King,No,Travel Agent,Completed,Yes,The Sankey,8/11/2020,Weekday
98.1,444534-HZ-0529-MX,7/29/2020,3,3,1,Single,Yes,Travel Agent,Completed,Yes,The Marimekko,7/29/2020,Weekday
98.1,992305-RC-5178-XJ,3/24/2020,6,3,4,Single,No,Walk-in,Completed,No,The Marimekko,3/24/2020,Weekday
179.1,614894-P6-6915-XI,6/29/2020,10,3,4,Single,No,Website,Completed,Yes,The Sankey,6/29/2020,Weekend
152.1,293693-MT-9577-OP,10/14/2020,2,3,4,Single,No,Website,Completed,No,The Sankey,10/14/2020,Weekday
114.45,209323-HR-8978-LO,3/6/2020,6,4,4,King,No,Phone App,Completed,Yes,The Marimekko,3/6/2020,Weekday
208.95,167696-I1-0215-RZ,8/24/2020,5,1,2,King,No,Website,Completed,Yes,The Sankey,8/24/2020,Weekend
185.9,557782-7U-6210-FM,1/18/2020,10,4,4,Suite,No,Website,Completed,Yes,The Sankey,1/18/2020,Weekday
202.98,649385-AF-4372-SV,8/31/2020,11,2,4,Queen,Yes,Website,Completed,Yes,The Sankey,8/31/2020,Weekend
208.95,630058-4L-3392-EB,4/5/2020,7,4,1,King,Yes,Call Center,Completed,Yes,The Sankey,4/5/2020,Weekend
98.1,272221-YK-4566-IW,8/20/2020,14,3,2,Single,Yes,Website,Completed,Yes,The Marimekko,8/20/2020,Weekday
169,077125-SB-2722-GV,7/16/2020,3,2,4,Double,Yes,Call Center,Completed,No,The Sankey,7/16/2020,Weekday
100.98,806507-79-4307-KZ,3/23/2020,5,1,4,Queen,No,Travel Agent,Completed,Yes,The Chord,3/23/2020,Weekend
185.9,990496-7V-4084-XW,2/15/2020,8,4,4,Suite,Yes,Phone App,Completed,Yes,The Sankey,2/15/2020,Weekday
71.1,659135-RR-8729-BE,2/1/2020,13,4,2,Single,Yes,Phone App,Completed,Yes,The Chord,2/1/2020,Weekday
108.9,433801-G7-1454-ZU,3/16/2020,14,3,1,Suite,No,Phone App,Completed,Yes,The Marimekko,3/16/2020,Weekend
172.38,008094-L6-8514-DY,9/25/2020,2,4,4,Queen,No,Phone App,Completed,Yes,The Sankey,9/25/2020,Weekday
98.1,392754-J1-4293-MP,6/4/2020,13,2,2,Single,No,Call Center,Completed,Yes,The Marimekko,6/4/2020,Weekday
99,308796-NR-5320-JV,5/31/2020,4,4,1,Double,Yes,Travel Agent,Completed,Yes,The Marimekko,5/31/2020,Weekend
80.58,913015-8W-9758-TH,2/22/2020,2,1,3,Queen,No,Phone App,Completed,Yes,The Chord,2/22/2020,Weekday
199,819813-CN-5288-VA,1/13/2020,5,4,3,Double,No,Travel Agent,Extended,Yes,The Sankey,1/13/2020,Weekend
79,597815-GW-2016-CL,7/3/2020,2,1,1,Double,Yes,Website,Completed,Yes,The Chord,7/3/2020,Weekday
99,000462-YP-7065-VO,7/26/2020,11,1,3,Double,No,Phone App,Completed,Yes,The Marimekko,7/26/2020,Weekend
86.9,926159-Q6-5849-HT,7/17/2020,13,4,1,Suite,No,Call Center,Completed,Yes,The Chord,7/17/2020,Weekday
80.58,528288-U2-5121-QQ,4/4/2020,12,1,2,Queen,Yes,Website,Completed,Yes,The Chord,4/4/2020,Weekday
185.9,546726-OT-9609-KW,8/11/2020,5,1,1,Suite,No,Website,Completed,Yes,The Sankey,8/11/2020,Weekday
288.55,728167-LA-5561-FB,7/5/2020,13,4,1,Executive Suite,No,Call Center,Completed,Yes,The Sankey,7/5/2020,Weekend
169,653993-5M-5399-TR,8/13/2020,3,4,2,Double,No,Phone App,Completed,Yes,The Sankey,8/13/2020,Weekday
79,413789-SY-7055-PU,2/5/2020,13,4,2,Double,Yes,Website,Completed,Yes,The Chord,2/5/2020,Weekday
152.1,935521-HK-1555-XE,8/13/2020,4,1,4,Single,No,Phone App,Extended,Yes,The Sankey,8/13/2020,Weekday
108.9,071321-HJ-4776-ZF,3/16/2020,9,1,4,Suite,Yes,Website,Completed,Yes,The Chord,3/16/2020,Weekend
109,711164-E2-4048-QY,2/7/2020,8,4,2,Double,Yes,Travel Agent,Completed,Yes,The Marimekko,2/7/2020,Weekday
185.9,756651-K3-7511-RY,1/4/2020,7,2,1,Suite,Yes,Call Center,Completed,Yes,The Sankey,1/4/2020,Weekday
98.1,254692-C0-0192-NG,10/13/2020,11,2,1,Single,Yes,Phone App,Completed,Yes,The Marimekko,10/13/2020,Weekday
218.9,991674-FV-3154-ZK,6/22/2020,2,1,2,Suite,No,Travel Agent,Extended,Yes,The Sankey,6/22/2020,Weekend
185.9,403519-0C-7205-UP,7/8/2020,13,2,1,Suite,Yes,Walk-in,Completed,No,The Sankey,7/8/2020,Weekday
179.1,046058-28-5512-AH,10/11/2020,1,4,2,Single,No,Phone App,Completed,Yes,The Sankey,10/11/2020,Weekend
177.45,944749-Q4-4495-IX,7/29/2020,6,1,1,King,No,Travel Agent,Completed,Yes,The Sankey,7/29/2020,Weekday
169,124063-FX-8003-GW,4/2/2020,13,1,4,Double,Yes,Phone App,Completed,Yes,The Sankey,4/2/2020,Weekday
71.1,755945-VP-4901-YW,5/27/2020,1,2,3,Single,No,Website,Completed,Yes,The Chord,5/27/2020,Weekday
177.45,363610-FI-0316-KX,1/28/2020,5,4,3,King,Yes,Website,Completed,Yes,The Sankey,1/28/2020,Weekday
169,275033-WV-9615-DM,1/22/2020,9,1,2,Double,Yes,Phone App,Completed,No,The Sankey,1/22/2020,Weekday
80.58,388685-SK-4651-IX,9/29/2020,9,2,4,Queen,No,Website,Completed,Yes,The Chord,9/29/2020,Weekday
185.9,417045-QD-8579-YL,8/19/2020,3,1,4,Suite,Yes,Call Center,Completed,Yes,The Sankey,8/19/2020,Weekday
98.1,836496-GF-9806-FY,6/17/2020,5,2,1,Single,Yes,Call Center,Completed,Yes,The Marimekko,6/17/2020,Weekday
89.1,312159-1P-9564-MF,4/19/2020,11,3,2,Single,No,Call Center,Completed,Yes,The Chord,4/19/2020,Weekend
108.9,234800-U7-0687-AO,5/18/2020,12,4,1,Suite,Yes,Call Center,Completed,Yes,The Marimekko,5/18/2020,Weekend
202.98,126058-88-6540-JF,6/1/2020,10,3,4,Queen,Yes,Call Center,Completed,Yes,The Sankey,6/1/2020,Weekend
111.18,120425-55-3407-AI,9/26/2020,9,3,3,Queen,No,Call Center,Completed,Yes,The Marimekko,9/26/2020,Weekday
108.9,996106-IE-5740-WW,1/20/2020,7,4,2,Suite,Yes,Phone App,Completed,Yes,The Marimekko,1/20/2020,Weekend
111.18,964861-65-0924-CE,10/9/2020,6,1,4,Queen,Yes,Call Center,Completed,Yes,The Marimekko,10/9/2020,Weekday
177.45,931993-QN-3551-YW,2/14/2020,1,2,1,King,No,Walk-in,Completed,No,The Sankey,2/14/2020,Weekday
172.38,253550-E9-5810-CA,5/27/2020,4,2,3,Queen,No,Call Center,Completed,Yes,The Sankey,5/27/2020,Weekday
114.55,566322-CO-4498-RS,10/21/2020,5,3,4,Executive Suite,No,Website,Completed,Yes,The Chord,10/21/2020,Weekday
143.55,144108-H4-0307-NG,9/7/2020,11,1,3,Executive Suite,Yes,Phone App,Completed,Yes,The Marimekko,9/7/2020,Weekend
179.1,246874-OY-0415-CN,5/11/2020,1,3,4,Single,No,Call Center,Completed,Yes,The Sankey,5/11/2020,Weekend
185.9,940992-HU-1214-EC,1/21/2020,2,4,4,Suite,No,Phone App,Completed,Yes,The Sankey,1/21/2020,Weekday
108.9,515459-TF-3648-NA,9/6/2020,8,4,1,Suite,No,Travel Agent,Completed,Yes,The Chord,9/6/2020,Weekend
185.9,280797-SO-9350-GL,2/25/2020,1,3,4,Suite,Yes,Phone App,Extended,Yes,The Sankey,2/25/2020,Weekday
185.9,863281-XP-8116-DS,10/16/2020,8,1,3,Suite,No,Call Center,No-Show,Yes,The Sankey,10/16/2020,Weekday
109,856219-09-4976-AC,9/5/2020,6,4,2,Double,No,Phone App,Completed,Yes,The Marimekko,9/5/2020,Weekday
79,934029-VY-4091-IU,8/18/2020,3,4,1,Double,No,Phone App,Completed,Yes,The Chord,8/18/2020,Weekday
89.1,758525-GP-6083-QA,4/13/2020,13,1,2,Single,Yes,Phone App,Completed,No,The Marimekko,4/13/2020,Weekend
172.38,423111-M4-5268-DP,5/5/2020,1,3,1,Queen,No,Walk-in,Completed,No,The Sankey,5/5/2020,Weekday
152.1,436985-ZC-2411-AF,5/21/2020,3,4,3,Single,No,Phone App,Completed,Yes,The Sankey,5/21/2020,Weekday
108.9,839287-JF-6247-OK,5/24/2020,3,3,2,Suite,Yes,Website,Extended,Yes,The Chord,5/24/2020,Weekend
218.9,217493-W7-3560-HT,9/27/2020,9,4,4,Suite,Yes,Website,Completed,Yes,The Sankey,9/27/2020,Weekend
98.1,771729-3W-2615-RE,3/25/2020,2,4,4,Single,Yes,Call Center,Completed,Yes,The Marimekko,3/25/2020,Weekday
86.9,699801-5F-6411-PO,1/11/2020,9,1,1,Suite,Yes,Travel Agent,Completed,Yes,The Chord,1/11/2020,Weekday
99,320049-NB-7263-CH,10/5/2020,4,1,4,Double,No,Walk-in,Completed,No,The Chord,10/5/2020,Weekend
114.55,379947-4P-2445-YS,1/24/2020,11,3,4,Executive Suite,Yes,Call Center,No-Show,Yes,The Chord,1/24/2020,Weekday
152.1,859548-TE-5164-DJ,9/22/2020,2,4,2,Single,No,Call Center,Extended,Yes,The Sankey,9/22/2020,Weekday
245.05,853004-UM-6405-LL,6/11/2020,9,1,4,Executive Suite,No,Phone App,No-Show,Yes,The Sankey,6/11/2020,Weekday
169,240127-4Y-4777-NU,5/5/2020,13,3,4,Double,No,Call Center,Completed,Yes,The Sankey,5/5/2020,Weekday
169,164872-J9-3060-EU,10/27/2020,6,2,1,Double,Yes,Phone App,Completed,Yes,The Sankey,10/27/2020,Weekday
169,768343-FP-3425-OB,7/22/2020,7,1,3,Double,Yes,Phone App,Completed,Yes,The Sankey,7/22/2020,Weekday
185.9,449788-AY-1186-FX,9/10/2020,6,2,3,Suite,Yes,Website,Completed,Yes,The Sankey,9/10/2020,Weekday
177.45,020582-P0-8491-OE,7/24/2020,11,4,4,King,Yes,Website,Completed,Yes,The Sankey,7/24/2020,Weekday
169,044477-L0-0472-KK,8/21/2020,13,3,3,Double,Yes,Walk-in,Completed,No,The Sankey,8/21/2020,Weekday
172.38,640353-SP-0616-WW,7/11/2020,14,4,1,Queen,Yes,Call Center,Completed,Yes,The Sankey,7/11/2020,Weekday
288.55,798774-M3-6347-XA,9/28/2020,13,2,2,Executive Suite,Yes,Phone App,No-Show,Yes,The Sankey,9/28/2020,Weekend
109,500859-08-4384-GN,10/22/2020,9,4,3,Double,No,Travel Agent,Completed,Yes,The Marimekko,10/22/2020,Weekday
114.45,604815-8D-2633-BV,6/20/2020,7,2,4,King,No,Travel Agent,Completed,Yes,The Marimekko,6/20/2020,Weekday
152.1,925734-NX-7993-CR,9/9/2020,4,1,1,Single,No,Website,Completed,No,The Sankey,9/9/2020,Weekday
218.9,320045-I5-0366-WR,6/7/2020,14,1,2,Suite,No,Website,No-Show,Yes,The Sankey,6/7/2020,Weekend
99,601766-M1-7194-ZX,4/20/2020,10,2,1,Double,No,Phone App,Completed,Yes,The Marimekko,4/20/2020,Weekend
111.18,919172-11-7767-KT,4/29/2020,10,3,4,Queen,No,Call Center,No-Show,Yes,The Marimekko,4/29/2020,Weekday
79,651080-LA-2900-RQ,9/3/2020,6,4,2,Double,Yes,Phone App,Completed,Yes,The Chord,9/3/2020,Weekday
109,199529-KB-5745-CA,10/13/2020,6,4,4,Double,No,Travel Agent,Completed,Yes,The Marimekko,10/13/2020,Weekday
82.95,627116-HX-6300-BO,9/17/2020,1,3,3,King,No,Travel Agent,Completed,Yes,The Chord,9/17/2020,Weekday
177.45,359617-VD-0967-JD,2/20/2020,3,1,2,King,No,Travel Agent,Completed,Yes,The Sankey,2/20/2020,Weekday
99,529880-S6-7036-IB,5/10/2020,11,1,3,Double,No,Website,Completed,Yes,The Chord,5/10/2020,Weekend
245.05,495032-LX-6163-FZ,1/24/2020,9,4,3,Executive Suite,No,Phone App,Completed,Yes,The Sankey,1/24/2020,Weekday
169,080292-QH-0809-SK,4/16/2020,2,2,2,Double,No,Phone App,Completed,Yes,The Sankey,4/16/2020,Weekday
179.1,637403-J2-1866-WM,4/13/2020,4,1,4,Single,Yes,Website,Completed,Yes,The Sankey,4/13/2020,Weekend
199,937903-L1-2720-UN,4/12/2020,3,2,4,Double,Yes,Travel Agent,Completed,Yes,The Sankey,4/12/2020,Weekend
82.95,843965-OT-4887-NO,6/3/2020,5,3,4,King,Yes,Phone App,Completed,Yes,The Chord,6/3/2020,Weekday
208.95,188747-O5-6149-LB,8/31/2020,10,2,3,King,No,Website,Completed,Yes,The Sankey,8/31/2020,Weekend
79,224152-17-5201-UB,1/22/2020,9,1,4,Double,Yes,Website,Completed,Yes,The Chord,1/22/2020,Weekday
119.9,113009-G8-2991-DJ,5/30/2020,6,2,3,Suite,Yes,Phone App,Completed,Yes,The Marimekko,5/30/2020,Weekday
169,078145-MB-5214-GL,5/28/2020,8,3,3,Double,No,Travel Agent,Completed,Yes,The Sankey,5/28/2020,Weekday
199,299635-N9-4113-ZH,7/5/2020,11,4,2,Double,No,Website,Completed,Yes,The Sankey,7/5/2020,Weekend
177.45,025795-GC-5736-OT,1/14/2020,7,2,4,King,Yes,Travel Agent,Completed,Yes,The Sankey,1/14/2020,Weekday
119.9,181346-XI-2004-TV,4/4/2020,11,1,2,Suite,No,Call Center,Completed,Yes,The Marimekko,4/4/2020,Weekday
199,022925-TK-5749-KD,6/29/2020,8,1,4,Double,No,Travel Agent,Completed,Yes,The Sankey,6/29/2020,Weekend
100.98,842525-4F-7243-LD,1/26/2020,7,3,3,Queen,Yes,Call Center,Completed,Yes,The Marimekko,1/26/2020,Weekend
79,001960-03-5480-KS,10/24/2020,9,3,4,Double,Yes,Website,Completed,Yes,The Chord,10/24/2020,Weekday
169,076106-YT-2219-XE,8/12/2020,1,4,2,Double,No,Website,Completed,Yes,The Sankey,8/12/2020,Weekday
199,839775-UL-0755-EU,9/13/2020,2,3,2,Double,Yes,Phone App,Completed,Yes,The Sankey,9/13/2020,Weekend
158.05,628666-DT-5560-RV,1/1/2020,6,2,1,Executive Suite,No,Travel Agent,Completed,Yes,The Marimekko,1/1/2020,Weekday
80.58,981164-V5-2145-CN,7/31/2020,7,2,4,Queen,Yes,Website,Completed,Yes,The Chord,7/31/2020,Weekday
119.9,786791-CO-6265-ZH,8/27/2020,1,2,4,Suite,Yes,Website,Completed,Yes,The Marimekko,8/27/2020,Weekday
179.1,464385-HW-4160-PA,6/21/2020,5,4,2,Single,No,Travel Agent,No-Show,Yes,The Sankey,6/21/2020,Weekend
119.9,163530-S4-2724-DM,1/2/2020,3,2,2,Suite,Yes,Website,Completed,Yes,The Marimekko,1/2/2020,Weekday
99,526755-MW-6514-LC,6/15/2020,13,4,4,Double,No,Website,Completed,Yes,The Marimekko,6/15/2020,Weekend
245.05,616036-BJ-8830-ET,3/11/2020,10,4,4,Executive Suite,No,Website,Completed,No,The Sankey,3/11/2020,Weekday
114.55,281758-ZJ-9021-FR,8/8/2020,7,2,3,Executive Suite,Yes,Call Center,Completed,Yes,The Chord,8/8/2020,Weekday
177.45,487866-D8-9107-FY,8/29/2020,12,1,1,King,Yes,Call Center,Completed,Yes,The Sankey,8/29/2020,Weekday
98.1,438814-OV-5415-SK,9/19/2020,7,2,4,Single,Yes,Travel Agent,Completed,Yes,The Marimekko,9/19/2020,Weekday
114.45,334477-TJ-1444-ZU,2/12/2020,12,2,4,King,Yes,Travel Agent,No-Show,Yes,The Marimekko,2/12/2020,Weekday
71.1,005523-C2-4757-EP,9/11/2020,3,3,4,Single,No,Website,Completed,Yes,The Chord,9/11/2020,Weekday
99,418526-9S-8705-TY,3/29/2020,4,2,2,Double,No,Travel Agent,Completed,Yes,The Marimekko,3/29/2020,Weekend
114.45,714793-8O-5560-VD,7/25/2020,8,4,4,King,No,Phone App,Completed,Yes,The Marimekko,7/25/2020,Weekday
79,518105-NK-9794-RD,9/23/2020,11,4,1,Double,No,Phone App,No-Show,Yes,The Chord,9/23/2020,Weekday
114.55,886701-82-5760-XT,8/6/2020,9,4,2,Executive Suite,No,Travel Agent,Completed,Yes,The Chord,8/6/2020,Weekday
177.45,211683-69-7408-ZE,10/7/2020,12,2,3,King,No,Travel Agent,Extended,Yes,The Sankey,10/7/2020,Weekday
169,598636-4J-6039-BD,6/5/2020,5,4,2,Double,Yes,Website,Completed,Yes,The Sankey,6/5/2020,Weekday
177.45,118490-5R-8157-EX,9/9/2020,4,2,1,King,No,Walk-in,Completed,No,The Sankey,9/9/2020,Weekday
99,081808-RZ-3169-OC,4/19/2020,7,4,2,Double,No,Phone App,Completed,Yes,The Chord,4/19/2020,Weekend
98.1,323268-N0-1802-YA,5/1/2020,6,2,1,Single,Yes,Travel Agent,Completed,Yes,The Marimekko,5/1/2020,Weekday
245.05,113786-HR-2687-QK,4/10/2020,4,1,4,Executive Suite,No,Travel Agent,Completed,Yes,The Sankey,4/10/2020,Weekday
99,993952-6I-3872-ZT,5/18/2020,9,3,3,Double,Yes,Travel Agent,Completed,Yes,The Chord,5/18/2020,Weekend
143.55,164496-IZ-3466-YU,6/8/2020,12,2,4,Executive Suite,No,Travel Agent,Completed,Yes,The Marimekko,6/8/2020,Weekend
179.1,526343-R8-7332-DA,5/18/2020,8,4,1,Single,Yes,Travel Agent,Completed,Yes,The Sankey,5/18/2020,Weekend
158.05,176405-5X-4291-HQ,1/7/2020,13,2,3,Executive Suite,Yes,Walk-in,Completed,No,The Marimekko,1/7/2020,Weekday
109,073260-Y9-6934-KR,5/16/2020,3,3,4,Double,Yes,Call Center,Completed,Yes,The Marimekko,5/16/2020,Weekday
169,274143-XD-2121-EY,1/11/2020,10,3,2,Double,Yes,Walk-in,Completed,No,The Sankey,1/11/2020,Weekday
158.05,191283-TN-5769-HN,1/28/2020,10,4,3,Executive Suite,No,Phone App,Completed,Yes,The Marimekko,1/28/2020,Weekday
109,585450-63-2639-KQ,7/24/2020,2,4,3,Double,No,Travel Agent,Completed,Yes,The Marimekko,7/24/2020,Weekday
218.9,532835-IT-7958-FJ,1/6/2020,5,2,1,Suite,No,Travel Agent,Completed,Yes,The Sankey,1/6/2020,Weekend
