SongID,Performer,Song,spotify_genre,spotify_track_id,spotify_track_preview_url,spotify_track_duration_ms,spotify_track_popularity,spotify_track_explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Foreclosure Of A Dream - Live At The Fox Theater/2012Megadeth,Megadeth,Foreclosure Of A Dream - Live At The Fox Theater/2012,"['album rock', 'alternative metal', 'groove metal', 'hard rock', 'melodic thrash', 'metal', 'old school thrash', 'rock', 'speed metal', 'thrash metal']",,,,,,,,,,,,,,,,,
Sativa FevaResinated,Resinated,Sativa Feva,['east coast reggae'],5HkStKYKEZJQOFF0Ep0nxK,https://p.scdn.co/mp3-preview/187773aef8976b87ccbcf024bc42c4ddceabf1da?cid=b8d3901151d34489a160e3cf0ab1fa94,184225,36,False,0.762,0.725,1,-5.538,0,0.0549,0.0329,0.000281,0.134,0.907,141.989,4
3 Gymnopédies: No. 1 in D Major: Lent et douloureuxErik Satie,Erik Satie,3 Gymnopédies: No. 1 in D Major: Lent et douloureux,"['classical', 'early avant garde', 'early modern classical', 'post-romantic era']",4nd6FMCfNFWkbi2dnsf5I3,,190560,58,False,0.425,0.00472,7,-37.89,1,0.0479,0.996,0.953,0.0985,0.484,81.93,3
Sweet Touch Of LoveAllen Toussaint,Allen Toussaint,Sweet Touch Of Love,"['classic soul', 'funk', 'louisiana blues', 'new orleans blues', 'roots rock', 'soul', 'southern soul']",2vqNRWec8Lm2W7Fj1aukDh,https://p.scdn.co/mp3-preview/a4b907d4182ccb9700510de443995b2dd6f50825?cid=b8d3901151d34489a160e3cf0ab1fa94,196280,38,False,0.727,0.79,1,-12.797,1,0.048,0.202,1.58e-05,0.0929,0.967,91.707,4
Game TimeFlo Rida,Flo Rida,Game Time,"['dance pop', 'edm', 'miami hip hop', 'pop', 'pop rap']",2gZy1KFFKUgw3IbRNhZEz3,https://p.scdn.co/mp3-preview/7bf549bb0bd7274398fc81d840608377aa372631?cid=b8d3901151d34489a160e3cf0ab1fa94,193288,57,False,0.72,0.814,7,-4.533,1,0.0488,0.0208,0.00298,0.058,0.503,91.99,4
Fendi (feat. Nicki Minaj & Murda Beatz)PNB Rock,PNB Rock,Fendi (feat. Nicki Minaj & Murda Beatz),"['melodic rap', 'pop rap', 'rap', 'trap']",7H1591r6SfmZZh6BUE7Gue,https://p.scdn.co/mp3-preview/34fc6de54a6cba8e37ed9cccf6e2706205887159?cid=b8d3901151d34489a160e3cf0ab1fa94,180609,66,True,0.809,0.871,1,-4.525,1,0.28,0.0681,0,0.111,0.573,154.957,4
Help Me OutJulia Michaels Maroon 5,Julia Michaels Maroon 5,Help Me Out,,,,,,,,,,,,,,,,,,
To Be With YoupAS dOO,pAS dOO,To Be With You,[],6b4JfMch0AygaV8b0IqZVp,https://p.scdn.co/mp3-preview/af53ff1a695fbb70aee89c86d321216c4c0a2a04?cid=b8d3901151d34489a160e3cf0ab1fa94,155527,16,False,0.667,0.476,11,-10.766,0,0.043,6.17e-05,0.445,0.0919,0.228,94.165,4
Wadsworth Sta. (with Daily Bread)Artifakts,Artifakts,Wadsworth Sta. (with Daily Bread),[],6bSRkmkErsnaL4R6wIfPPb,https://p.scdn.co/mp3-preview/581e8f83a7d591b2bae1c2f2a3fe9344f97b0202?cid=b8d3901151d34489a160e3cf0ab1fa94,325787,35,False,0.676,0.751,1,-6.25,1,0.0597,0.0147,0.483,0.118,0.357,140.036,4
Stay Home BoyLessingbuild,Lessingbuild,Stay Home Boy,[],,,,,,,,,,,,,,,,,
Something To Talk AboutBonnie Raitt,Bonnie Raitt,Something To Talk About,"['country rock', 'electric blues', 'folk', 'folk rock', 'lilith', 'mellow gold', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",6Ceejf3zBXvAhIY9DbP1Pr,,227573,59,False,0.795,0.64,1,-13.478,1,0.0294,0.0631,2.13e-06,0.0692,0.954,102.633,4
Friday Afternoon311,311,Friday Afternoon,"['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'nu metal', 'pop rock', 'post-grunge', 'rap rock', 'reggae fusion', 'rock']",6OmB4CMbhV1N2lGrbjokPN,https://p.scdn.co/mp3-preview/7c3dd012596da2e63acfa6f312345365113f4bc7?cid=b8d3901151d34489a160e3cf0ab1fa94,252159,28,False,0.459,0.447,7,-13.756,1,0.0311,0.0726,0.0599,0.108,0.378,108.957,4
Can I Sleep in Your ArmsWillie Nelson,Willie Nelson,Can I Sleep in Your Arms,"['classic country pop', 'country', 'nashville sound', 'outlaw country', 'singer-songwriter', 'texas country']",09L0YbNtphz1xkv1PAOM1f,https://p.scdn.co/mp3-preview/240b75130ad7316c3b79eefc79daa58adea97587?cid=b8d3901151d34489a160e3cf0ab1fa94,320573,35,False,0.41,0.0856,4,-19.231,1,0.0408,0.895,0.00123,0.0876,0.234,90.137,4
Attack Of The Radioactive Hamsters From A Planet Near MarsWeird Al Yankovic,Weird Al Yankovic,Attack Of The Radioactive Hamsters From A Planet Near Mars,"['antiviral pop', 'comedy rock', 'comic', 'parody']",7g3CR7bGnwzCkOtnAetBtj,https://p.scdn.co/mp3-preview/21793f32412a3471b678164f0d7de74fb1c74dc0?cid=b8d3901151d34489a160e3cf0ab1fa94,208746,20,False,0.563,0.844,10,-9.017,1,0.091,0.376,0,0.578,0.767,160.713,4
Jesus Built My HotrodMinistry,Ministry,Jesus Built My Hotrod,"['alternative metal', 'groove metal', 'industrial', 'industrial metal', 'industrial rock', 'nu metal']",0BX3ysoHJvxmLEhPMAfb2z,https://p.scdn.co/mp3-preview/f6f03d389fd18fbdd6ff6da8b2ac5b92de4a570a?cid=b8d3901151d34489a160e3cf0ab1fa94,292586,53,True,0.541,0.91,0,-5.114,1,0.0529,4.33e-06,0.597,0.79,0.397,125.076,3
She Don't (feat. Ty Dolla $ign)Ella Mai,Ella Mai,She Don't (feat. Ty Dolla $ign),"['pop', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'uk contemporary r&b', 'urban contemporary']",01JPQ87UHeGysPVwTqMJHK,https://p.scdn.co/mp3-preview/c6c81bc80275a077e2d805892ae0bfed6f06915f?cid=b8d3901151d34489a160e3cf0ab1fa94,264097,74,True,0.65,0.478,7,-7.512,0,0.05,0.268,0,0.177,0.147,99.979,4
Swiss GlideMichna,Michna,Swiss Glide,[],7K72Q4uLh46cxsEB9iRNbZ,https://p.scdn.co/mp3-preview/a0b95b802ea3745e002b2a6ff02d0507691796cc?cid=b8d3901151d34489a160e3cf0ab1fa94,226906,31,False,0.909,0.86,1,-7.933,0,0.155,0.00241,0.677,0.785,0.292,102.996,4
Children of the SunThe Hip Abduction,The Hip Abduction,Children of the Sun,['reggae rock'],3fc3wEYEasXu7caFzzKvIF,https://p.scdn.co/mp3-preview/e6645429243dc2f51d193fd8e5646293fa2ccd61?cid=b8d3901151d34489a160e3cf0ab1fa94,261807,30,False,0.803,0.727,4,-7.401,0,0.0748,0.291,0.00187,0.135,0.711,92.974,4
Apple TreeWolfmother,Wolfmother,Apple Tree,"['alternative rock', 'australian psych', 'garage rock', 'modern blues rock', 'modern rock', 'post-grunge', 'rock']",6R0zt7H9r8MCqDaqn2TkFA,,210240,36,False,0.295,0.829,10,-3.173,0,0.0686,0.000171,0.00241,0.662,0.53,120.218,4
Before It's Time to Say GoodbyeKenny Garrett,Kenny Garrett,Before It's Time to Say Goodbye,"['avant-garde jazz', 'bebop', 'contemporary jazz', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz fusion', 'jazz saxophone']",4lj4cW45UP5tQ8AhRxnQi9,https://p.scdn.co/mp3-preview/a885ad6ad5bd4de2cfc57b6fb848fd987e5d199f?cid=b8d3901151d34489a160e3cf0ab1fa94,317946,53,False,0.364,0.114,1,-16.552,1,0.0333,0.857,0.635,0.0839,0.0575,117.715,3
Youngblood5 Seconds of Summer,5 Seconds of Summer,Youngblood,"['boy band', 'dance pop', 'pop', 'post-teen pop']",2iUXsYOEPhVqEBwsqP70rE,,203417,84,False,0.596,0.854,7,-5.114,0,0.463,0.0169,0,0.124,0.152,120.274,4
Heart Shaped BoxCon Brio,Con Brio,Heart Shaped Box,[],264VOArmEhpY7Vew41wPXC,https://p.scdn.co/mp3-preview/2b757d85521a2f8e04d5c388f17b1b0cf0aba39c?cid=b8d3901151d34489a160e3cf0ab1fa94,244300,27,False,0.511,0.66,8,-5.388,0,0.0386,0.0211,0,0.162,0.466,141.952,4
Glad You Came ThruTubby Love,Tubby Love,Glad You Came Thru,[],3TAWUW5BPuNbBnwLyVuBM5,https://p.scdn.co/mp3-preview/1db1138575fd8fc0d5266d327d2f55a440e7eff9?cid=b8d3901151d34489a160e3cf0ab1fa94,284866,31,False,0.598,0.553,4,-10,1,0.112,0.238,1.97e-05,0.0983,0.636,176.175,4
VaporizeAmos Lee,Amos Lee,Vaporize,"['acoustic pop', 'indie folk', 'neo mellow', 'new americana', 'pop rock', 'stomp and holler']",05m1GXCzSikr5HBveHXKTf,,231000,37,False,0.595,0.701,8,-5.749,1,0.0541,0.0411,0.000836,0.108,0.34,135.88,4
HideawayKiesza,Kiesza,Hideaway,['pop edm'],0c6xIDDpzE81m2q797ordA,,251986,57,False,0.838,0.72,7,-4.135,0,0.0483,0.0862,0.00697,0.0772,0.204,122.99,4
ManUNkindMetallica,Metallica,ManUNkind,"['alternative metal', 'hard rock', 'metal', 'old school thrash', 'rock', 'speed metal', 'thrash metal']",7FPfl1TIBufq9AIgDiiqMh,https://p.scdn.co/mp3-preview/793d7d72ab710923134e1353fb2e7286f4222055?cid=b8d3901151d34489a160e3cf0ab1fa94,415599,37,False,0.295,0.941,4,-4.167,0,0.0461,2.21e-05,0.00535,0.098,0.354,136.404,4
SangriaBlake Shelton,Blake Shelton,Sangria,"['contemporary country', 'country', 'country road', 'oklahoma country']",0p1HtkrNYxv0iDfEKwXSTp,https://p.scdn.co/mp3-preview/540d7e610b032958e7e4873e3468106c2a82f761?cid=b8d3901151d34489a160e3cf0ab1fa94,233480,66,False,0.646,0.724,9,-6.96,1,0.0265,0.017,1.39e-06,0.153,0.54,115.984,4
I'm Still Standing - From Sing Original Motion Picture SoundtrackTaron Egerton,Taron Egerton,I'm Still Standing - From Sing Original Motion Picture Soundtrack,['hollywood'],0mb7btREdC3wuIUmuVRgWn,,187853,64,False,0.579,0.904,10,-4.45,0,0.15,0.00687,0,0.0649,0.713,175.316,4
The Cruise of the U.S.S. CodfishBob Newhart,Bob Newhart,The Cruise of the U.S.S. Codfish,"['clean comedy', 'comedy', 'comic']",,,,,,,,,,,,,,,,,
Clovelly DreamsZero Mileage,Zero Mileage,Clovelly Dreams,['background music'],55ojtTlWV3pyJLxIWEn0Z2,https://p.scdn.co/mp3-preview/ae9d0f528bba414d12ccc82935344d0ae59e3c3f?cid=b8d3901151d34489a160e3cf0ab1fa94,191162,49,False,0.478,0.305,4,-14.726,0,0.03,0.286,0.954,0.07,0.0701,137.965,4
Bound For The FloorLocal H,Local H,Bound For The Floor,"['alternative metal', 'alternative rock', 'grunge', 'modern rock', 'post-grunge', 'rock']",3cbTV3IZZvSBYVcl0xuZbY,,222960,54,False,0.654,0.53,6,-7.409,1,0.0556,0.000113,0.0197,0.0534,0.584,119.284,4
Where I'm Going - Audiotree Live VersionThe Wild Reeds,The Wild Reeds,Where I'm Going - Audiotree Live Version,"['deep new americana', 'indie folk', 'indie pop', 'new americana', 'stomp and holler']",67lo7Q7jmxjrfA6psjhzBz,https://p.scdn.co/mp3-preview/9c5a46efb86b5621aa0827c99196815220dd0725?cid=b8d3901151d34489a160e3cf0ab1fa94,285284,16,False,0.429,0.373,9,-10.899,1,0.0324,0.0922,0.000177,0.151,0.281,117.59,3
Limesnaer.,snaer.,Lime,"['chillhop', 'jazz boom bap', 'lo-fi beats']",4dParjd2htPX7mOsgLj13G,https://p.scdn.co/mp3-preview/f58ccf5260349a6c180b77f12d7aaf916d665aa9?cid=b8d3901151d34489a160e3cf0ab1fa94,116000,45,False,0.719,0.321,6,-10.123,0,0.0381,0.3,0.247,0.149,0.363,82.032,4
Happy ReunionColter Wall,Colter Wall,Happy Reunion,"['canadian contemporary country', 'new americana', 'outlaw country', 'saskatchewan indie']",3zGWlocyFV152iB2EpouWe,https://p.scdn.co/mp3-preview/8839ec357eb38828ee1972ff49a4c49d0955401e?cid=b8d3901151d34489a160e3cf0ab1fa94,173906,46,False,0.487,0.563,7,-11.957,1,0.0899,0.401,4.22e-05,0.242,0.718,123.482,4
CrushJennifer Paige,Jennifer Paige,Crush,['europop'],6YXWauQKn5nQVhcC4KVplQ,,199960,48,False,0.733,0.706,1,-5.652,0,0.0292,0.0262,0,0.0881,0.598,115.04,4
Biloxi ParishThe Gaslight Anthem,The Gaslight Anthem,Biloxi Parish,"['heartland rock', 'new jersey indie', 'new jersey punk', 'skate punk']",47hxi2GtzrNpg1gaq0jmnX,,226733,31,False,0.373,0.803,10,-4.678,1,0.0424,0.00348,0,0.11,0.57,175.865,4
Wild Wild West - Album Version With IntroWill Smith,Will Smith,Wild Wild West - Album Version With Intro,['hip hop'],5AMvBCtX2rspUdoeJ9IsPN,https://p.scdn.co/mp3-preview/3adf0f00d728e3ab23c7dd167dbaedfdcd2ef6fe?cid=b8d3901151d34489a160e3cf0ab1fa94,268453,55,False,0.861,0.597,10,-7.221,0,0.162,0.0983,0,0.176,0.694,107.016,4
Waking LionsPop Evil,Pop Evil,Waking Lions,"['alternative metal', 'nu metal', 'post-grunge', 'rap rock']",7L9GgvMlQ3wcSrDoeGWAej,https://p.scdn.co/mp3-preview/0d5baddb37e7127a21ea4f60b2fe82ad563ae26b?cid=b8d3901151d34489a160e3cf0ab1fa94,231963,60,False,0.501,0.971,6,-3.051,1,0.189,1.94e-05,0.0464,0.23,0.659,143.052,4
ConsequencesCamila Cabello,Camila Cabello,Consequences,"['dance pop', 'pop', 'post-teen pop']",7sTtHHrD0zDpmzQzH3zegz,https://p.scdn.co/mp3-preview/95bdf2362bdb2be09a15a9cca0d8ee885e330916?cid=b8d3901151d34489a160e3cf0ab1fa94,178466,73,False,0.455,0.292,0,-6.792,1,0.0563,0.889,0,0.106,0.43,84.339,5
Nighthawk postcardsTom Waits,Tom Waits,Nighthawk postcards,"['folk', 'folk rock', 'roots rock', 'singer-songwriter']",54X57PIhlFgOqfyNnGbq40,https://p.scdn.co/mp3-preview/53bfbcaee3c0c1de20526086560587f8b519b1d9?cid=b8d3901151d34489a160e3cf0ab1fa94,687666,27,False,0.474,0.505,5,-10.067,1,0.418,0.721,1.8e-05,0.794,0.414,73.385,4
Goldthe shelters,the shelters,Gold,['modern alternative rock'],6QE54DdZoeDixQSlxCzQwU,https://p.scdn.co/mp3-preview/19db648dfde87b2722c715b0fc85e6613076bcc7?cid=b8d3901151d34489a160e3cf0ab1fa94,201346,31,False,0.557,0.707,7,-3.977,1,0.0254,0.000279,0.0016,0.145,0.557,105.067,4
StreamlineSystem of a Down,System of a Down,Streamline,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",4YtuhhgpKwckVZNGzjpxBh,https://p.scdn.co/mp3-preview/7bb589a76f20e3700aeb3bc0558c2689e255adf9?cid=b8d3901151d34489a160e3cf0ab1fa94,217600,48,False,0.395,0.855,0,-3.001,1,0.0356,0.000125,0.0333,0.16,0.472,130.892,3
Good-Bye Old PaintWee Sing,Wee Sing,Good-Bye Old Paint,"[""children's music""]",,,,,,,,,,,,,,,,,
Fight ClubMike Birbiglia,Mike Birbiglia,Fight Club,"['clean comedy', 'comedy', 'comic']",4IseIbiBm0CQ3c0MgQj3SW,https://p.scdn.co/mp3-preview/20f4992c3e27b8b5f82574f8b428bcd4c70245b0?cid=b8d3901151d34489a160e3cf0ab1fa94,264800,32,False,0.574,0.78,6,-6.673,1,0.908,0.868,0,0.768,0.549,119.619,3
Ride My See-SawThe Moody Blues,The Moody Blues,Ride My See-Saw,"['album rock', 'art rock', 'british invasion', 'classic rock', 'classic uk pop', 'folk', 'folk rock', 'hard rock', 'mellow gold', 'progressive rock', 'psychedelic rock', 'rock', 'soft rock', 'symphonic rock']",,,,,,,,,,,,,,,,,
You're WelcomeDwayne Johnson,Dwayne Johnson,You're Welcome,[],6U4VqEHy4n5VeiH4pQPL24,,163893,73,False,0.788,0.745,5,-7.072,1,0.258,0.29,0,0.0373,0.672,135.278,4
Rescue MeAmy Helm,Amy Helm,Rescue Me,['modern blues'],6vkYH9fxqiRmv3mHoFP6rl,https://p.scdn.co/mp3-preview/0105c8d519dbfe7f40d50082debab2b4326afebe?cid=b8d3901151d34489a160e3cf0ab1fa94,247573,20,False,0.635,0.601,10,-8.164,1,0.032,0.658,0.00101,0.0979,0.843,89.751,4
The Long And Winding Road - Remastered 2009The Beatles,The Beatles,The Long And Winding Road - Remastered 2009,"['british invasion', 'merseybeat', 'psychedelic rock', 'rock']",3mlMpmY8oZIBFc39D9zLbh,,218186,64,False,0.299,0.329,3,-10.096,1,0.0279,0.756,0.0105,0.0559,0.392,132.282,4
Do They Know It's Christmas?Band Aid,Band Aid,Do They Know It's Christmas?,[],0247StOpd3AkeBQzANX4Zf,,222533,85,False,0.599,0.642,0,-6.936,1,0.0363,0.164,3.33e-05,0.0992,0.349,115.412,4
All Over YouLive,Live,All Over You,"['alternative metal', 'alternative rock', 'pop rock', 'post-grunge', 'rock']",0sqE6XPi9VAaWl5NxDyMQK,,239546,57,False,0.32,0.835,1,-5.902,1,0.0572,0.00463,1.06e-06,0.294,0.352,132.105,4
Here to Stay (feat. Lady Chann)Zomboy,Zomboy,Here to Stay (feat. Lady Chann),"['bass trap', 'brostep', 'edm', 'electro house', 'electronic trap', 'filthstep', 'glitch', 'zapstep']",5xzcenevf7a2iblgEWtqsP,https://p.scdn.co/mp3-preview/be31000d4d19375fa7f5531f7bcc56b4835df905?cid=b8d3901151d34489a160e3cf0ab1fa94,211636,37,False,0.758,0.978,11,-0.987,0,0.146,0.0252,0,0.143,0.51,110.003,4
Goodbye for NowThe Expendables,The Expendables,Goodbye for Now,"['reggae rock', 'west coast reggae']",58wOEt2BltTC2bzwZZgtSS,https://p.scdn.co/mp3-preview/89179c98f825175be5d6348a715cabe9f9391506?cid=b8d3901151d34489a160e3cf0ab1fa94,264178,37,False,0.674,0.676,8,-7.205,0,0.0353,0.0673,0.0942,0.11,0.226,139.974,4
Vibe VendettaPretty Lights,Pretty Lights,Vibe Vendetta,"['edm', 'glitch hop', 'jazztronica', 'livetronica']",3JONpd9sQ2AlTKJD2AL4NX,https://p.scdn.co/mp3-preview/92e34de8202a753fcc71ff7cc1d088968abd2012?cid=b8d3901151d34489a160e3cf0ab1fa94,323954,33,False,0.637,0.917,1,-4.779,1,0.0774,0.3,0.38,0.116,0.577,90.038,4
Leave My Girl Alone - liveStevie Ray Vaughan,Stevie Ray Vaughan,Leave My Girl Alone - live,"['album rock', 'blues', 'blues rock', 'classic rock', 'electric blues', 'instrumental rock', 'modern blues', 'rock', 'texas blues']",6yrEQaZml8HGk6CHV5y7ij,https://p.scdn.co/mp3-preview/72be95c476e0cc5ae55978b8ddebdf73382ac173?cid=b8d3901151d34489a160e3cf0ab1fa94,286826,34,False,0.321,0.722,9,-7.623,1,0.0387,0.214,0.00231,0.761,0.488,79.648,3
Portal To An Empty HeadThe Disco Biscuits,The Disco Biscuits,Portal To An Empty Head,"['jam band', 'jamtronica', 'livetronica', 'philly indie']",4yp8SBDicCWL074V18wasl,https://p.scdn.co/mp3-preview/12dd99cdd87ae2560a33f5b7df2291d3a7a59d49?cid=b8d3901151d34489a160e3cf0ab1fa94,410093,42,False,0.462,0.731,10,-6.476,1,0.0428,0.000622,0.129,0.238,0.38,175.022,4
Lemon Pepper Wet from AtlantaBinging with Babish,Binging with Babish,Lemon Pepper Wet from Atlanta,,,,,,,,,,,,,,,,,,
Waste(hed) p.e.,(hed) p.e.,Waste,[],,,,,,,,,,,,,,,,,
We Come And GoDawn Landes,Dawn Landes,We Come And Go,"['indie folk', 'new americana']",6rug9VlOXHYifhgP2hnnmv,https://p.scdn.co/mp3-preview/9b4f22a4d7f1b45842f3ed150e0c08dba6e5d086?cid=b8d3901151d34489a160e3cf0ab1fa94,244705,27,False,0.597,0.385,7,-11.579,0,0.0302,0.622,0.0345,0.0769,0.39,62.118,4
Blow by BlowSimulaycion,Simulaycion,Blow by Blow,,,,,,,,,,,,,,,,,,
13 Steps to NowherePantera,Pantera,13 Steps to Nowhere,"['alternative metal', 'groove metal', 'hard rock', 'metal', 'nu metal', 'old school thrash', 'rock', 'wrestling']",5FnIQ4H58EixgtoQQoOBjg,https://p.scdn.co/mp3-preview/315ab4f019819f8831338bf1d285c98826f8060d?cid=b8d3901151d34489a160e3cf0ab1fa94,217506,40,True,0.33,0.962,1,-4.711,0,0.175,6.72e-05,1.92e-05,0.0584,0.0935,88.722,4
Reasons For BeingDeep Watch,Deep Watch,Reasons For Being,"['background music', 'focus']",5tY0sWgi6v0UEibwYjfWlL,https://p.scdn.co/mp3-preview/9fa1a66eb02569443cfd9e23535758508e8a1810?cid=b8d3901151d34489a160e3cf0ab1fa94,176390,67,False,0.141,0.0282,7,-30.003,0,0.0454,0.98,0.906,0.104,0.0658,145.22,3
All Your Light (Times Like These)Portugal. The Man,Portugal. The Man,All Your Light (Times Like These),"['indie pop', 'indie rock', 'indietronica', 'modern rock']",3UOlYczxtt70Xj1VplXgj8,https://p.scdn.co/mp3-preview/9af2d614d4e0fe83741a5be804a3b3ec93a85d40?cid=b8d3901151d34489a160e3cf0ab1fa94,266093,49,False,0.533,0.676,2,-6.469,1,0.065,0.0832,0.000224,0.122,0.377,76.444,4
The Holly And The IvyDavid Osborne,David Osborne,The Holly And The Ivy,"['calming instrumental', 'classify']",0YrtmukmxadUiL71QmYavc,https://p.scdn.co/mp3-preview/cd50a97c21ac309b4019ba352782c4acca3f8988?cid=b8d3901151d34489a160e3cf0ab1fa94,112773,60,False,0.395,0.15,7,-17.72,1,0.0446,0.992,0.931,0.0942,0.353,75.464,1
Kashmir - 1990 RemasterLed Zeppelin,Led Zeppelin,Kashmir - 1990 Remaster,"['album rock', 'classic rock', 'hard rock', 'rock']",2nVHqZbOGkKWzlcy1aMbE7,https://p.scdn.co/mp3-preview/13b2c47c98132f80a5ce12d8a4ceb192ba7a4345?cid=b8d3901151d34489a160e3cf0ab1fa94,508200,70,False,0.48,0.536,2,-11.166,1,0.0427,0.488,4.22e-05,0.155,0.581,80.617,3
The Mates of SoulTaylor John Williams,Taylor John Williams,The Mates of Soul,['deep talent show'],6hBTkWmjb8YsOzINHebJ3e,https://p.scdn.co/mp3-preview/3aecbd69d45e81aaa19b4cd213e660a154ce3fee?cid=b8d3901151d34489a160e3cf0ab1fa94,239626,40,False,0.787,0.299,9,-9.331,0,0.0425,0.665,0.000118,0.0935,0.188,94.956,4
Some Forgotten ColorSpencer Elliott,Spencer Elliott,Some Forgotten Color,"['fingerstyle', 'instrumental bluegrass']",5cDgbZc1ZLyTwZMuFeNw68,https://p.scdn.co/mp3-preview/91c36f98d5557d8dd04a03f627f702b65352f100?cid=b8d3901151d34489a160e3cf0ab1fa94,289625,38,False,0.428,0.419,7,-12.898,1,0.0412,0.621,0.707,0.105,0.286,77.7,4
Noise Pollution (feat. Mary Elizabeth Winstead & Zoe Manville) - Version A Vocal Up Mix 1.3Portugal. The Man,Portugal. The Man,Noise Pollution (feat. Mary Elizabeth Winstead & Zoe Manville) - Version A Vocal Up Mix 1.3,"['indie pop', 'indie rock', 'indietronica', 'modern rock']",,,,,,,,,,,,,,,,,
Come & Get ItKrewella,Krewella,Come & Get It,"['big room', 'brostep', 'catstep', 'dance pop', 'edm', 'electra', 'electro house']",2lKjHE4eSS4LAxan214Zpr,https://p.scdn.co/mp3-preview/c2c84e5229cb796b8a8aaf1352c3939fd017f79c?cid=b8d3901151d34489a160e3cf0ab1fa94,205506,46,False,0.543,0.957,5,-0.184,1,0.305,0.0337,0,0.288,0.243,173.938,4
Midnight FlyerEagles,Eagles,Midnight Flyer,"['album rock', 'classic rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",0q4oNTRAUqHcBMhwMDlcnn,https://p.scdn.co/mp3-preview/757df82279e7c2cf90cd546175093d4cd62cd20a?cid=b8d3901151d34489a160e3cf0ab1fa94,238163,46,False,0.597,0.793,7,-8.874,1,0.032,0.0967,0.0193,0.2,0.815,117.2,4
TightropeWalk the Moon,Walk the Moon,Tightrope,"['indie pop', 'indie poptimism', 'modern rock', 'pop rock']",5q0hJUZKzqeyN5buirEf6B,https://p.scdn.co/mp3-preview/68219261204a48e8f6332d255d6e93db0e56806f?cid=b8d3901151d34489a160e3cf0ab1fa94,209186,55,False,0.471,0.789,1,-6.188,0,0.0342,9.46e-05,0.00161,0.102,0.588,162.412,4
Rise UpBen Lee,Ben Lee,Rise Up,"['australian alternative rock', 'australian pop', 'australian rock', 'pop rock']",624ognXflulQ7rLPurMM2v,https://p.scdn.co/mp3-preview/df51d3d3ede83f6b45bd9bf098dcbf241d904a19?cid=b8d3901151d34489a160e3cf0ab1fa94,265186,39,False,0.651,0.181,5,-14.877,1,0.0313,0.821,7.49e-05,0.115,0.301,144.946,3
Heart It Races (dj Rupture's Ital Hymn Mix feat. Mr Lee G)Architecture in Helsinki,Architecture in Helsinki,Heart It Races (dj Rupture's Ital Hymn Mix feat. Mr Lee G),"['alternative dance', 'australian indie', 'indie pop', 'twee pop']",,,,,,,,,,,,,,,,,
Ride When I'm HighAceyalone,Aceyalone,Ride When I'm High,"['abstract hip hop', 'alternative hip hop', 'hip hop', 'turntablism', 'underground rap']",0RGXGCcN1kudpCr4c3Ie56,https://p.scdn.co/mp3-preview/3db9bb037fa2a7b56b1f35a03e5318c99b21fb06?cid=b8d3901151d34489a160e3cf0ab1fa94,262285,34,False,0.64,0.73,4,-5.759,0,0.103,0.119,4.04e-05,0.129,0.0876,139.806,4
FriendsJustin Bieber,Justin Bieber,Friends,"['canadian pop', 'dance pop', 'pop', 'post-teen pop']",7iNIg7XDEaYECfWD5dJ9Va,,189466,76,False,0.743,0.733,8,-5.337,1,0.0375,0.00402,0,0.304,0.622,104.977,4
I'm RunningYes,Yes,I'm Running,"['album rock', 'art rock', 'classic rock', 'hard rock', 'jazz fusion', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",40OmCuD8f51yOa26p5HIPQ,https://p.scdn.co/mp3-preview/e8149d4242dbe6d4511b353fec06c072f61b9c37?cid=b8d3901151d34489a160e3cf0ab1fa94,457866,25,False,0.416,0.624,9,-14.18,0,0.0446,0.311,0.00307,0.0442,0.325,89.764,4
I Ain't the SameAlabama Shakes,Alabama Shakes,I Ain't the Same,"['alabama indie', 'funk', 'garage rock']",3KovbvpV7cqIw4gg2CihPu,https://p.scdn.co/mp3-preview/5309a55a6f502be89f92feb392a3ac1e7cc682ff?cid=b8d3901151d34489a160e3cf0ab1fa94,175800,43,False,0.452,0.725,11,-3.457,1,0.0434,0.22,0.000345,0.0672,0.705,106.152,4
Midnight CityM83,M83,Midnight City,"['french shoegaze', 'indie pop', 'indietronica', 'metropopolis', 'neo-synthpop']",1eyzqe2QqGZUmfcPZtrIyt,https://p.scdn.co/mp3-preview/2620971cb1ef9fda9aa2d3a5ce3a74dc9be73dd2?cid=b8d3901151d34489a160e3cf0ab1fa94,241440,71,False,0.526,0.712,11,-6.525,0,0.0356,0.0161,0,0.179,0.32,105.009,4
